No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
2,1.057675,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-28dBm,,,"QoS Data, SN=912, FN=0, Flags=.p....F."
4,1.9725616,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-32dBm,,,"QoS Data, SN=913, FN=0, Flags=.p..R.F."
7,2.2454196,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-34dBm,,,"QoS Data, SN=914, FN=0, Flags=.p..R.F."
9,4.0315961,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-24dBm,,,"QoS Data, SN=915, FN=0, Flags=.p....F."
14,5.7393055,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-29dBm,,,"QoS Data, SN=916, FN=0, Flags=.p..R.F."
15,6.302720000000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-37dBm,,,"QoS Data, SN=917, FN=0, Flags=.p....F."
19,7.506053800000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-42dBm,,,"QoS Data, SN=918, FN=0, Flags=.p....F."
23,7.639829400000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-25dBm,,,"QoS Data, SN=919, FN=0, Flags=.p..R.F."
27,8.9583817,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-35dBm,,,"QoS Data, SN=920, FN=0, Flags=.p....F."
31,10.3941677,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-40dBm,,,"QoS Data, SN=921, FN=0, Flags=.p....F."
32,10.731632300000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-35dBm,,,"QoS Data, SN=922, FN=0, Flags=.p....F."
35,10.932480000000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-15dBm,,,"QoS Data, SN=923, FN=0, Flags=.p....F."
40,12.106904300000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-45dBm,,,"QoS Data, SN=924, FN=0, Flags=.p....F."
45,13.660153600000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-40dBm,,,"QoS Data, SN=925, FN=0, Flags=.p....F."
49,13.761808700000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-30dBm,,,"QoS Data, SN=926, FN=0, Flags=.p....F."
50,14.078976700000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-28dBm,,,"QoS Data, SN=927, FN=0, Flags=.p....F."
53,15.780730100000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-50dBm,,,"QoS Data, SN=928, FN=0, Flags=.p..R.F."
54,16.028968600000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-35dBm,,,"QoS Data, SN=929, FN=0, Flags=.p..R.F."
58,16.4410324,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-29dBm,,,"QoS Data, SN=930, FN=0, Flags=.p..R.F."
60,16.963568600000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-30dBm,,,"QoS Data, SN=931, FN=0, Flags=.p....F."
62,18.837894600000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-35dBm,,,"QoS Data, SN=932, FN=0, Flags=.p..R.F."
