No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
6,0.9028737,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-43dBm,,,"QoS Data, SN=269, FN=0, Flags=.p..R.F."
9,1.365124,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-36dBm,,,"QoS Data, SN=270, FN=0, Flags=.p....F."
10,1.8966734,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-39dBm,,,"QoS Data, SN=271, FN=0, Flags=.p....F."
12,3.5580501,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-27dBm,,,"QoS Data, SN=272, FN=0, Flags=.p....F."
14,4.5279597,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-39dBm,,,"QoS Data, SN=273, FN=0, Flags=.p....F."
16,5.016147200000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-24dBm,,,"QoS Data, SN=274, FN=0, Flags=.p....F."
20,5.284103100000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-38dBm,,,"QoS Data, SN=275, FN=0, Flags=.p....F."
23,6.096725500000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-34dBm,,,"QoS Data, SN=276, FN=0, Flags=.p..R.F."
28,6.805175500000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-42dBm,,,"QoS Data, SN=277, FN=0, Flags=.p....F."
29,7.978390900000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-31dBm,,,"QoS Data, SN=278, FN=0, Flags=.p....F."
34,8.922987000000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-50dBm,,,"QoS Data, SN=279, FN=0, Flags=.p....F."
39,10.847497600000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-21dBm,,,"QoS Data, SN=280, FN=0, Flags=.p....F."
41,10.998005000000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-28dBm,,,"QoS Data, SN=281, FN=0, Flags=.p....F."
45,11.806455000000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-46dBm,,,"QoS Data, SN=282, FN=0, Flags=.p..R.F."
46,13.403122100000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-29dBm,,,"QoS Data, SN=283, FN=0, Flags=.p....F."
