No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
3,1.6127021,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-39dBm,,,"QoS Data, SN=620, FN=0, Flags=.p..R.F."
5,3.4364495,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-23dBm,,,"QoS Data, SN=621, FN=0, Flags=.p....F."
6,3.6311702,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-33dBm,,,"QoS Data, SN=622, FN=0, Flags=.p....F."
9,4.1493879,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-24dBm,,,"QoS Data, SN=623, FN=0, Flags=.p....F."
12,4.4074377,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-28dBm,,,"QoS Data, SN=624, FN=0, Flags=.p....F."
17,5.4784543,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,220,-30dBm,,,"QoS Data, SN=625, FN=0, Flags=.p..R.F."
22,7.3970913,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-46dBm,,,"QoS Data, SN=626, FN=0, Flags=.p....F."
27,8.8085198,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-33dBm,,,"QoS Data, SN=627, FN=0, Flags=.p..R.F."
30,8.884784,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-32dBm,,,"QoS Data, SN=628, FN=0, Flags=.p....F."
34,9.4720867,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-24dBm,,,"QoS Data, SN=629, FN=0, Flags=.p..R.F."
39,9.84283,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-20dBm,,,"QoS Data, SN=630, FN=0, Flags=.p....F."
41,10.0240139,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-25dBm,,,"QoS Data, SN=631, FN=0, Flags=.p..R.F."
43,10.3204415,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-24dBm,,,"QoS Data, SN=632, FN=0, Flags=.p....F."
47,10.783198599999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-34dBm,,,"QoS Data, SN=633, FN=0, Flags=.p....F."
52,11.551065199999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-31dBm,,,"QoS Data, SN=634, FN=0, Flags=.p....F."
54,12.248930799999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-30dBm,,,"QoS Data, SN=635, FN=0, Flags=.p..R.F."
59,12.298088599999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-39dBm,,,"QoS Data, SN=636, FN=0, Flags=.p....F."
63,13.476163799999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-46dBm,,,"QoS Data, SN=637, FN=0, Flags=.p..R.F."
67,14.035197899999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-37dBm,,,"QoS Data, SN=638, FN=0, Flags=.p..R.F."
71,14.947439499999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-29dBm,,,"QoS Data, SN=639, FN=0, Flags=.p....F."
75,15.619709099999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-23dBm,,,"QoS Data, SN=640, FN=0, Flags=.p....F."
79,15.964465799999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-21dBm,,,"QoS Data, SN=641, FN=0, Flags=.p..R.F."
82,16.402269699999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-23dBm,,,"QoS Data, SN=642, FN=0, Flags=.p....F."
84,18.2574111,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-37dBm,,,"QoS Data, SN=643, FN=0, Flags=.p....F."
89,19.436801,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-27dBm,,,"QoS Data, SN=644, FN=0, Flags=.p..R.F."
90,21.1100629,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-37dBm,,,"QoS Data, SN=645, FN=0, Flags=.p....F."
91,22.488014399999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-40dBm,,,"QoS Data, SN=646, FN=0, Flags=.p..R.F."
94,23.454297399999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-28dBm,,,"QoS Data, SN=647, FN=0, Flags=.p..R.F."
98,25.2483072,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-29dBm,,,"QoS Data, SN=648, FN=0, Flags=.p....F."
100,26.5997791,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-22dBm,,,"QoS Data, SN=649, FN=0, Flags=.p....F."
105,28.582920299999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-43dBm,,,"QoS Data, SN=650, FN=0, Flags=.p....F."
107,30.368254899999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-23dBm,,,"QoS Data, SN=651, FN=0, Flags=.p....F."
112,31.950456599999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-30dBm,,,"QoS Data, SN=652, FN=0, Flags=.p....F."
116,33.661707099999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-27dBm,,,"QoS Data, SN=653, FN=0, Flags=.p..R.F."
121,34.85058969999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-24dBm,,,"QoS Data, SN=654, FN=0, Flags=.p....F."
125,35.50038179999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-17dBm,,,"QoS Data, SN=655, FN=0, Flags=.p....F."
129,36.257005299999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-25dBm,,,"QoS Data, SN=656, FN=0, Flags=.p....F."
