No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
3,0.0103102,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-42dBm,,,"QoS Data, SN=248, FN=0, Flags=.p....F."
5,1.9644578,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-52dBm,,,"QoS Data, SN=249, FN=0, Flags=.p..R.F."
7,2.0970124,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-36dBm,,,"QoS Data, SN=250, FN=0, Flags=.p....F."
8,3.7226569,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-53dBm,,,"QoS Data, SN=251, FN=0, Flags=.p..R.F."
9,5.712342,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-54dBm,,,"QoS Data, SN=252, FN=0, Flags=.p....F."
11,6.1123615,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-47dBm,,,"QoS Data, SN=253, FN=0, Flags=.p..R.F."
14,6.176963499999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-54dBm,,,"QoS Data, SN=254, FN=0, Flags=.p....F."
19,6.2497286999999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-48dBm,,,"QoS Data, SN=255, FN=0, Flags=.p....F."
20,6.569876,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-48dBm,,,"QoS Data, SN=256, FN=0, Flags=.p....F."
25,7.0280997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-54dBm,,,"QoS Data, SN=257, FN=0, Flags=.p....F."
28,7.8639855,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-56dBm,,,"QoS Data, SN=258, FN=0, Flags=.p..R.F."
32,8.5867583,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-53dBm,,,"QoS Data, SN=259, FN=0, Flags=.p....F."
35,9.3636271,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-65dBm,,,"QoS Data, SN=260, FN=0, Flags=.p....F."
39,9.6833986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-40dBm,,,"QoS Data, SN=261, FN=0, Flags=.p....F."
43,10.9683434,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-46dBm,,,"QoS Data, SN=262, FN=0, Flags=.p....F."
48,12.2746627,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-57dBm,,,"QoS Data, SN=263, FN=0, Flags=.p....F."
50,14.043653500000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-43dBm,,,"QoS Data, SN=264, FN=0, Flags=.p..R.F."
53,15.292592500000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-57dBm,,,"QoS Data, SN=265, FN=0, Flags=.p....F."
58,17.1967503,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-54dBm,,,"QoS Data, SN=266, FN=0, Flags=.p....F."
59,17.359888,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-54dBm,,,"QoS Data, SN=267, FN=0, Flags=.p....F."
64,19.1870231,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-28dBm,,,"QoS Data, SN=268, FN=0, Flags=.p....F."
66,20.3334665,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-28dBm,,,"QoS Data, SN=269, FN=0, Flags=.p....F."
67,21.8015073,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-47dBm,,,"QoS Data, SN=270, FN=0, Flags=.p....F."
69,22.298348700000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-30dBm,,,"QoS Data, SN=271, FN=0, Flags=.p....F."
72,24.217636000000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-52dBm,,,"QoS Data, SN=272, FN=0, Flags=.p....F."
75,25.0525474,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-40dBm,,,"QoS Data, SN=273, FN=0, Flags=.p....F."
