No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
3,0.4132411,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-28dBm,,,"QoS Data, SN=495, FN=0, Flags=.p....F."
8,2.1245795,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-41dBm,,,"QoS Data, SN=496, FN=0, Flags=.p....F."
9,3.9097931999999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-44dBm,,,"QoS Data, SN=497, FN=0, Flags=.p..R.F."
14,5.229264499999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-36dBm,,,"QoS Data, SN=498, FN=0, Flags=.p....F."
18,5.841329599999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-37dBm,,,"QoS Data, SN=499, FN=0, Flags=.p....F."
23,6.639899999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-28dBm,,,"QoS Data, SN=500, FN=0, Flags=.p....F."
24,6.729517799999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-34dBm,,,"QoS Data, SN=501, FN=0, Flags=.p..R.F."
27,8.5425355,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-41dBm,,,"QoS Data, SN=502, FN=0, Flags=.p....F."
31,10.112924399999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-41dBm,,,"QoS Data, SN=503, FN=0, Flags=.p..R.F."
34,11.825702099999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-34dBm,,,"QoS Data, SN=504, FN=0, Flags=.p..R.F."
38,12.1119138,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-27dBm,,,"QoS Data, SN=505, FN=0, Flags=.p..R.F."
43,13.207746199999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-33dBm,,,"QoS Data, SN=506, FN=0, Flags=.p....F."
45,15.180216699999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-36dBm,,,"QoS Data, SN=507, FN=0, Flags=.p....F."
50,16.993009299999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-28dBm,,,"QoS Data, SN=508, FN=0, Flags=.p..R.F."
54,18.179429,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-29dBm,,,"QoS Data, SN=509, FN=0, Flags=.p....F."
58,19.649725399999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-34dBm,,,"QoS Data, SN=510, FN=0, Flags=.p..R.F."
63,19.7671945,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-38dBm,,,"QoS Data, SN=511, FN=0, Flags=.p..R.F."
68,20.4808985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-32dBm,,,"QoS Data, SN=512, FN=0, Flags=.p....F."
73,21.764301999999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-33dBm,,,"QoS Data, SN=513, FN=0, Flags=.p....F."
78,22.474832299999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-35dBm,,,"QoS Data, SN=514, FN=0, Flags=.p....F."
81,23.297379399999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-41dBm,,,"QoS Data, SN=515, FN=0, Flags=.p....F."
84,24.678222899999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-35dBm,,,"QoS Data, SN=516, FN=0, Flags=.p..R.F."
88,25.288521799999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-43dBm,,,"QoS Data, SN=517, FN=0, Flags=.p....F."
93,27.048752899999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-30dBm,,,"QoS Data, SN=518, FN=0, Flags=.p..R.F."
98,28.267116499999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-38dBm,,,"QoS Data, SN=519, FN=0, Flags=.p....F."
101,29.933207399999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-32dBm,,,"QoS Data, SN=520, FN=0, Flags=.p....F."
105,31.685525,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-37dBm,,,"QoS Data, SN=521, FN=0, Flags=.p....F."
109,31.915412999999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-35dBm,,,"QoS Data, SN=522, FN=0, Flags=.p....F."
113,33.356163099999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-39dBm,,,"QoS Data, SN=523, FN=0, Flags=.p....F."
118,34.7365807,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-40dBm,,,"QoS Data, SN=524, FN=0, Flags=.p..R.F."
121,35.0258146,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-34dBm,,,"QoS Data, SN=525, FN=0, Flags=.p....F."
125,35.467819999999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-31dBm,,,"QoS Data, SN=526, FN=0, Flags=.p....F."
126,37.260352,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,181,-40dBm,,,"QoS Data, SN=527, FN=0, Flags=.p....F."
129,39.1819637,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-41dBm,,,"QoS Data, SN=528, FN=0, Flags=.p..R.F."
133,40.0524863,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-36dBm,,,"QoS Data, SN=529, FN=0, Flags=.p....F."
135,40.0716714,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-34dBm,,,"QoS Data, SN=530, FN=0, Flags=.p....F."
136,40.9179245,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-38dBm,,,"QoS Data, SN=531, FN=0, Flags=.p....F."
137,41.7211201,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-29dBm,,,"QoS Data, SN=532, FN=0, Flags=.p....F."
140,41.932626400000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-37dBm,,,"QoS Data, SN=533, FN=0, Flags=.p..R.F."
143,41.964743600000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-33dBm,,,"QoS Data, SN=534, FN=0, Flags=.p....F."
148,42.1969222,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-51dBm,,,"QoS Data, SN=535, FN=0, Flags=.p....F."
150,42.4432379,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-36dBm,,,"QoS Data, SN=536, FN=0, Flags=.p....F."
153,42.4791737,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-30dBm,,,"QoS Data, SN=537, FN=0, Flags=.p....F."
154,42.720816899999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-28dBm,,,"QoS Data, SN=538, FN=0, Flags=.p....F."
158,43.9336649,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-23dBm,,,"QoS Data, SN=539, FN=0, Flags=.p....F."
159,45.5999942,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-41dBm,,,"QoS Data, SN=540, FN=0, Flags=.p....F."
161,46.908158,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-40dBm,,,"QoS Data, SN=541, FN=0, Flags=.p....F."
164,47.0822793,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-38dBm,,,"QoS Data, SN=542, FN=0, Flags=.p....F."
167,48.6234796,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-27dBm,,,"QoS Data, SN=543, FN=0, Flags=.p....F."
168,48.663637400000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-31dBm,,,"QoS Data, SN=544, FN=0, Flags=.p....F."
169,50.15440340000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-42dBm,,,"QoS Data, SN=545, FN=0, Flags=.p....F."
173,50.93155480000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-31dBm,,,"QoS Data, SN=546, FN=0, Flags=.p....F."
177,51.98623620000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-37dBm,,,"QoS Data, SN=547, FN=0, Flags=.p....F."
179,52.02942480000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-38dBm,,,"QoS Data, SN=548, FN=0, Flags=.p....F."
