No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
6,0.638476,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-42dBm,,,"QoS Data, SN=880, FN=0, Flags=.p....F."
8,1.57356,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-50dBm,,,"QoS Data, SN=881, FN=0, Flags=.p....F."
12,3.357885,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-48dBm,,,"QoS Data, SN=882, FN=0, Flags=.p....F."
16,3.801068,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-54dBm,,,"QoS Data, SN=883, FN=0, Flags=.p..R.F."
21,5.599739,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-39dBm,,,"QoS Data, SN=884, FN=0, Flags=.p..R.F."
26,6.714651999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-49dBm,,,"QoS Data, SN=885, FN=0, Flags=.p..R.F."
30,7.6871958,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-38dBm,,,"QoS Data, SN=886, FN=0, Flags=.p....F."
33,9.3471842,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-42dBm,,,"QoS Data, SN=887, FN=0, Flags=.p....F."
35,10.8393012,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-47dBm,,,"QoS Data, SN=888, FN=0, Flags=.p....F."
40,10.9420919,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-41dBm,,,"QoS Data, SN=889, FN=0, Flags=.p..R.F."
45,11.742519099999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-50dBm,,,"QoS Data, SN=890, FN=0, Flags=.p..R.F."
48,13.637396599999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-54dBm,,,"QoS Data, SN=891, FN=0, Flags=.p..R.F."
51,14.321202699999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-45dBm,,,"QoS Data, SN=892, FN=0, Flags=.p....F."
53,14.3241582,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-45dBm,,,"QoS Data, SN=893, FN=0, Flags=.p..R.F."
56,15.639600399999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-54dBm,,,"QoS Data, SN=894, FN=0, Flags=.p....F."
58,16.6680895,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-55dBm,,,"QoS Data, SN=895, FN=0, Flags=.p....F."
59,18.2536306,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-48dBm,,,"QoS Data, SN=896, FN=0, Flags=.p....F."
61,18.5450765,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-48dBm,,,"QoS Data, SN=897, FN=0, Flags=.p....F."
66,18.9822916,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-48dBm,,,"QoS Data, SN=898, FN=0, Flags=.p....F."
68,20.3712404,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-36dBm,,,"QoS Data, SN=899, FN=0, Flags=.p..R.F."
69,21.646376200000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-39dBm,,,"QoS Data, SN=900, FN=0, Flags=.p....F."
72,22.0409481,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-54dBm,,,"QoS Data, SN=901, FN=0, Flags=.p....F."
75,23.389137400000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-56dBm,,,"QoS Data, SN=902, FN=0, Flags=.p....F."
80,24.852744100000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-43dBm,,,"QoS Data, SN=903, FN=0, Flags=.p....F."
81,26.541486100000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-56dBm,,,"QoS Data, SN=904, FN=0, Flags=.p..R.F."
85,27.539414700000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-53dBm,,,"QoS Data, SN=905, FN=0, Flags=.p....F."
86,29.310448100000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-50dBm,,,"QoS Data, SN=906, FN=0, Flags=.p..R.F."
89,29.920014900000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-41dBm,,,"QoS Data, SN=907, FN=0, Flags=.p..R.F."
91,30.063549700000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-46dBm,,,"QoS Data, SN=908, FN=0, Flags=.p....F."
94,31.872604700000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-40dBm,,,"QoS Data, SN=909, FN=0, Flags=.p....F."
99,32.12192910000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-41dBm,,,"QoS Data, SN=910, FN=0, Flags=.p....F."
102,33.27357650000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-54dBm,,,"QoS Data, SN=911, FN=0, Flags=.p....F."
107,33.60517410000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-53dBm,,,"QoS Data, SN=912, FN=0, Flags=.p....F."
108,33.956628500000015,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-49dBm,,,"QoS Data, SN=913, FN=0, Flags=.p....F."
112,34.880639400000014,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-39dBm,,,"QoS Data, SN=914, FN=0, Flags=.p....F."
117,36.118009700000016,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-40dBm,,,"QoS Data, SN=915, FN=0, Flags=.p....F."
121,36.463423900000016,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-45dBm,,,"QoS Data, SN=916, FN=0, Flags=.p..R.F."
