No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
6,0.2184497,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-43dBm,,,"QoS Data, SN=998, FN=0, Flags=.p....F."
7,0.7958624999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-59dBm,,,"QoS Data, SN=999, FN=0, Flags=.p..R.F."
8,1.1392840999999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-21dBm,,,"QoS Data, SN=1000, FN=0, Flags=.p....F."
12,2.2848745,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-57dBm,,,"QoS Data, SN=1001, FN=0, Flags=.p..R.F."
13,3.2443144,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-38dBm,,,"QoS Data, SN=1002, FN=0, Flags=.p....F."
15,4.8650627,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-40dBm,,,"QoS Data, SN=1003, FN=0, Flags=.p..R.F."
20,5.0651892,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-26dBm,,,"QoS Data, SN=1004, FN=0, Flags=.p..R.F."
21,6.0194052,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-30dBm,,,"QoS Data, SN=1005, FN=0, Flags=.p....F."
25,6.1847897,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-18dBm,,,"QoS Data, SN=1006, FN=0, Flags=.p....F."
29,7.720117999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-33dBm,,,"QoS Data, SN=1007, FN=0, Flags=.p....F."
32,8.9129931,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-35dBm,,,"QoS Data, SN=1008, FN=0, Flags=.p..R.F."
37,10.0806478,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-42dBm,,,"QoS Data, SN=1009, FN=0, Flags=.p..R.F."
41,10.5092115,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-39dBm,,,"QoS Data, SN=1010, FN=0, Flags=.p....F."
46,12.3031268,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-40dBm,,,"QoS Data, SN=1011, FN=0, Flags=.p..R.F."
47,13.726991499999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-42dBm,,,"QoS Data, SN=1012, FN=0, Flags=.p....F."
