No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
3,0.3840994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-36dBm,,,"QoS Data, SN=744, FN=0, Flags=.p....F."
7,1.0489641,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-16dBm,,,"QoS Data, SN=745, FN=0, Flags=.p..R.F."
8,2.5451334,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-42dBm,,,"QoS Data, SN=746, FN=0, Flags=.p....F."
13,2.9235171,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-33dBm,,,"QoS Data, SN=747, FN=0, Flags=.p..R.F."
14,4.7402027,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-33dBm,,,"QoS Data, SN=748, FN=0, Flags=.p..R.F."
19,6.1247078,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-49dBm,,,"QoS Data, SN=749, FN=0, Flags=.p....F."
22,6.5045737,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-36dBm,,,"QoS Data, SN=750, FN=0, Flags=.p....F."
27,8.3949848,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-35dBm,,,"QoS Data, SN=751, FN=0, Flags=.p..R.F."
29,9.2327274,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-47dBm,,,"QoS Data, SN=752, FN=0, Flags=.p..R.F."
34,10.2505605,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-39dBm,,,"QoS Data, SN=753, FN=0, Flags=.p....F."
38,11.2930337,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-32dBm,,,"QoS Data, SN=754, FN=0, Flags=.p....F."
41,11.7070086,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-45dBm,,,"QoS Data, SN=755, FN=0, Flags=.p..R.F."
45,13.5805118,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-28dBm,,,"QoS Data, SN=756, FN=0, Flags=.p....F."
50,15.0222802,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-43dBm,,,"QoS Data, SN=757, FN=0, Flags=.p....F."
51,15.431714300000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-24dBm,,,"QoS Data, SN=758, FN=0, Flags=.p..R.F."
55,16.6467965,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-49dBm,,,"QoS Data, SN=759, FN=0, Flags=.p..R.F."
59,18.4219291,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-41dBm,,,"QoS Data, SN=760, FN=0, Flags=.p....F."
63,19.3228524,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-41dBm,,,"QoS Data, SN=761, FN=0, Flags=.p....F."
68,19.581314199999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-26dBm,,,"QoS Data, SN=762, FN=0, Flags=.p....F."
71,20.232656799999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-50dBm,,,"QoS Data, SN=763, FN=0, Flags=.p....F."
76,21.143700699999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-28dBm,,,"QoS Data, SN=764, FN=0, Flags=.p..R.F."
79,22.636860099999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-40dBm,,,"QoS Data, SN=765, FN=0, Flags=.p..R.F."
82,23.525050699999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-46dBm,,,"QoS Data, SN=766, FN=0, Flags=.p....F."
86,24.5722909,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,127,-25dBm,,,"QoS Data, SN=767, FN=0, Flags=.p....F."
88,25.8832927,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,216,-22dBm,,,"QoS Data, SN=768, FN=0, Flags=.p....F."
90,27.549118699999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-30dBm,,,"QoS Data, SN=769, FN=0, Flags=.p....F."
95,29.1787282,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-33dBm,,,"QoS Data, SN=770, FN=0, Flags=.p....F."
98,30.1711045,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-49dBm,,,"QoS Data, SN=771, FN=0, Flags=.p....F."
103,30.515224399999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-41dBm,,,"QoS Data, SN=772, FN=0, Flags=.p....F."
105,30.973781799999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-36dBm,,,"QoS Data, SN=773, FN=0, Flags=.p....F."
110,31.086204499999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-32dBm,,,"QoS Data, SN=774, FN=0, Flags=.p....F."
115,31.216702199999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-16dBm,,,"QoS Data, SN=775, FN=0, Flags=.p....F."
120,32.3353859,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-43dBm,,,"QoS Data, SN=776, FN=0, Flags=.p....F."
121,33.2347825,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-26dBm,,,"QoS Data, SN=777, FN=0, Flags=.p....F."
125,34.025618300000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-21dBm,,,"QoS Data, SN=778, FN=0, Flags=.p..R.F."
127,34.982021800000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-30dBm,,,"QoS Data, SN=779, FN=0, Flags=.p..R.F."
129,35.1209149,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-18dBm,,,"QoS Data, SN=780, FN=0, Flags=.p....F."
131,35.443358800000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-34dBm,,,"QoS Data, SN=781, FN=0, Flags=.p....F."
134,35.815888400000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-44dBm,,,"QoS Data, SN=782, FN=0, Flags=.p....F."
137,37.7770245,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-43dBm,,,"QoS Data, SN=783, FN=0, Flags=.p....F."
142,38.483706700000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-34dBm,,,"QoS Data, SN=784, FN=0, Flags=.p....F."
145,39.970845600000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-46dBm,,,"QoS Data, SN=785, FN=0, Flags=.p....F."
146,41.770989400000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-25dBm,,,"QoS Data, SN=786, FN=0, Flags=.p....F."
149,42.07055140000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-39dBm,,,"QoS Data, SN=787, FN=0, Flags=.p..R.F."
152,42.26639300000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-33dBm,,,"QoS Data, SN=788, FN=0, Flags=.p....F."
156,44.18856970000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-16dBm,,,"QoS Data, SN=789, FN=0, Flags=.p....F."
158,45.36855200000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-47dBm,,,"QoS Data, SN=790, FN=0, Flags=.p..R.F."
161,45.49947420000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-32dBm,,,"QoS Data, SN=791, FN=0, Flags=.p..R.F."
165,46.10348470000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-29dBm,,,"QoS Data, SN=792, FN=0, Flags=.p..R.F."
167,46.76106380000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-49dBm,,,"QoS Data, SN=793, FN=0, Flags=.p..R.F."
171,47.06615300000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-37dBm,,,"QoS Data, SN=794, FN=0, Flags=.p..R.F."
172,47.15028710000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-31dBm,,,"QoS Data, SN=795, FN=0, Flags=.p..R.F."
175,48.11372500000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-23dBm,,,"QoS Data, SN=796, FN=0, Flags=.p....F."
180,49.00834910000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-30dBm,,,"QoS Data, SN=797, FN=0, Flags=.p....F."
185,50.84272720000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-30dBm,,,"QoS Data, SN=798, FN=0, Flags=.p....F."
190,52.78070060000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,240,-40dBm,,,"QoS Data, SN=799, FN=0, Flags=.p....F."
191,53.47190150000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,240,-27dBm,,,"QoS Data, SN=800, FN=0, Flags=.p....F."
196,54.34907780000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,240,-40dBm,,,"QoS Data, SN=801, FN=0, Flags=.p....F."
201,56.17341460000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-38dBm,,,"QoS Data, SN=802, FN=0, Flags=.p....F."
