No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
2,1.3311722000000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-31dBm,,,"QoS Data, SN=212, FN=0, Flags=.p..R.F."
4,2.8133097,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-29dBm,,,"QoS Data, SN=213, FN=0, Flags=.p....F."
6,2.9198245,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-29dBm,,,"QoS Data, SN=214, FN=0, Flags=.p....F."
7,4.5774547,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-33dBm,,,"QoS Data, SN=215, FN=0, Flags=.p....F."
10,5.5700224,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-31dBm,,,"QoS Data, SN=216, FN=0, Flags=.p....F."
11,6.7318245999999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-37dBm,,,"QoS Data, SN=217, FN=0, Flags=.p..R.F."
15,6.846698099999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-34dBm,,,"QoS Data, SN=218, FN=0, Flags=.p..R.F."
17,8.3081094,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-32dBm,,,"QoS Data, SN=219, FN=0, Flags=.p....F."
22,8.9647648,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-36dBm,,,"QoS Data, SN=220, FN=0, Flags=.p....F."
25,10.8074488,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-33dBm,,,"QoS Data, SN=221, FN=0, Flags=.p....F."
30,11.642737499999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-36dBm,,,"QoS Data, SN=222, FN=0, Flags=.p....F."
33,13.1298129,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-34dBm,,,"QoS Data, SN=223, FN=0, Flags=.p..R.F."
37,14.5141786,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-26dBm,,,"QoS Data, SN=224, FN=0, Flags=.p....F."
38,16.373483099999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-28dBm,,,"QoS Data, SN=225, FN=0, Flags=.p....F."
41,16.862006199999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-24dBm,,,"QoS Data, SN=226, FN=0, Flags=.p....F."
46,18.437068799999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-37dBm,,,"QoS Data, SN=227, FN=0, Flags=.p....F."
50,18.697041399999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-27dBm,,,"QoS Data, SN=228, FN=0, Flags=.p....F."
55,19.753374699999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-38dBm,,,"QoS Data, SN=229, FN=0, Flags=.p....F."
59,20.331045799999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-37dBm,,,"QoS Data, SN=230, FN=0, Flags=.p..R.F."
64,21.107849999999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-35dBm,,,"QoS Data, SN=231, FN=0, Flags=.p..R.F."
67,22.081848999999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-27dBm,,,"QoS Data, SN=232, FN=0, Flags=.p....F."
70,22.576469099999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-36dBm,,,"QoS Data, SN=233, FN=0, Flags=.p....F."
74,23.479890399999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-32dBm,,,"QoS Data, SN=234, FN=0, Flags=.p....F."
79,24.803729099999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-36dBm,,,"QoS Data, SN=235, FN=0, Flags=.p..R.F."
82,26.177561099999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-37dBm,,,"QoS Data, SN=236, FN=0, Flags=.p..R.F."
87,26.458465899999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-31dBm,,,"QoS Data, SN=237, FN=0, Flags=.p..R.F."
90,26.962569399999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-29dBm,,,"QoS Data, SN=238, FN=0, Flags=.p....F."
95,27.611599799999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-39dBm,,,"QoS Data, SN=239, FN=0, Flags=.p....F."
99,29.344003199999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-24dBm,,,"QoS Data, SN=240, FN=0, Flags=.p....F."
102,30.639306199999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-33dBm,,,"QoS Data, SN=241, FN=0, Flags=.p..R.F."
105,32.462635999999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-35dBm,,,"QoS Data, SN=242, FN=0, Flags=.p..R.F."
106,33.144779899999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-38dBm,,,"QoS Data, SN=243, FN=0, Flags=.p....F."
110,33.751348099999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-34dBm,,,"QoS Data, SN=244, FN=0, Flags=.p..R.F."
112,35.231609199999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-45dBm,,,"QoS Data, SN=245, FN=0, Flags=.p....F."
117,36.0616978,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-37dBm,,,"QoS Data, SN=246, FN=0, Flags=.p..R.F."
119,36.8376254,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-36dBm,,,"QoS Data, SN=247, FN=0, Flags=.p..R.F."
120,37.0151827,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-37dBm,,,"QoS Data, SN=248, FN=0, Flags=.p..R.F."
124,37.040965199999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-32dBm,,,"QoS Data, SN=249, FN=0, Flags=.p....F."
126,38.931514199999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,192,-32dBm,,,"QoS Data, SN=250, FN=0, Flags=.p..R.F."
128,39.605394399999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,192,-31dBm,,,"QoS Data, SN=251, FN=0, Flags=.p....F."
129,40.67864769999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-33dBm,,,"QoS Data, SN=252, FN=0, Flags=.p....F."
131,41.357646499999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-30dBm,,,"QoS Data, SN=253, FN=0, Flags=.p..R.F."
133,42.996765999999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-30dBm,,,"QoS Data, SN=254, FN=0, Flags=.p....F."
135,44.701967599999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-34dBm,,,"QoS Data, SN=255, FN=0, Flags=.p....F."
137,45.315564099999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-34dBm,,,"QoS Data, SN=256, FN=0, Flags=.p..R.F."
142,46.4700382,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-36dBm,,,"QoS Data, SN=257, FN=0, Flags=.p....F."
147,46.6929324,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-37dBm,,,"QoS Data, SN=258, FN=0, Flags=.p..R.F."
150,46.89871719999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-36dBm,,,"QoS Data, SN=259, FN=0, Flags=.p....F."
151,48.229039799999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-35dBm,,,"QoS Data, SN=260, FN=0, Flags=.p..R.F."
155,48.781116899999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-38dBm,,,"QoS Data, SN=261, FN=0, Flags=.p....F."
157,49.204212399999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-27dBm,,,"QoS Data, SN=262, FN=0, Flags=.p..R.F."
162,49.713128899999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-36dBm,,,"QoS Data, SN=263, FN=0, Flags=.p..R.F."
163,49.89447259999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-39dBm,,,"QoS Data, SN=264, FN=0, Flags=.p....F."
164,51.36964439999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-34dBm,,,"QoS Data, SN=265, FN=0, Flags=.p....F."
167,53.075661999999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-38dBm,,,"QoS Data, SN=266, FN=0, Flags=.p....F."
170,53.87986179999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-45dBm,,,"QoS Data, SN=267, FN=0, Flags=.p....F."
172,55.46779039999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-37dBm,,,"QoS Data, SN=268, FN=0, Flags=.p....F."
177,56.81766149999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-37dBm,,,"QoS Data, SN=269, FN=0, Flags=.p..R.F."
179,58.538971999999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-36dBm,,,"QoS Data, SN=270, FN=0, Flags=.p....F."
182,60.14689719999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-30dBm,,,"QoS Data, SN=271, FN=0, Flags=.p....F."
185,60.24531859999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-39dBm,,,"QoS Data, SN=272, FN=0, Flags=.p..R.F."
187,61.00190919999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-34dBm,,,"QoS Data, SN=273, FN=0, Flags=.p....F."
192,62.131112099999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,240,-34dBm,,,"QoS Data, SN=274, FN=0, Flags=.p....F."
196,63.282818199999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-36dBm,,,"QoS Data, SN=275, FN=0, Flags=.p..R.F."
198,63.368032899999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-32dBm,,,"QoS Data, SN=276, FN=0, Flags=.p....F."
200,64.833747,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-35dBm,,,"QoS Data, SN=277, FN=0, Flags=.p....F."
201,66.240602,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-38dBm,,,"QoS Data, SN=278, FN=0, Flags=.p....F."
206,68.2385597,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-26dBm,,,"QoS Data, SN=279, FN=0, Flags=.p....F."
207,68.3857506,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-26dBm,,,"QoS Data, SN=280, FN=0, Flags=.p..R.F."
212,68.7734203,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-36dBm,,,"QoS Data, SN=281, FN=0, Flags=.p..R.F."
217,70.7557692,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-27dBm,,,"QoS Data, SN=282, FN=0, Flags=.p..R.F."
222,71.0571365,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-41dBm,,,"QoS Data, SN=283, FN=0, Flags=.p....F."
227,72.3348429,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-36dBm,,,"QoS Data, SN=284, FN=0, Flags=.p....F."
232,72.4743205,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-27dBm,,,"QoS Data, SN=285, FN=0, Flags=.p....F."
237,72.9745,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-37dBm,,,"QoS Data, SN=286, FN=0, Flags=.p..R.F."
242,74.7976821,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-40dBm,,,"QoS Data, SN=287, FN=0, Flags=.p....F."
243,75.7201173,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-31dBm,,,"QoS Data, SN=288, FN=0, Flags=.p....F."
244,76.5303994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-32dBm,,,"QoS Data, SN=289, FN=0, Flags=.p..R.F."
247,77.77276549999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-26dBm,,,"QoS Data, SN=290, FN=0, Flags=.p....F."
250,78.01163249999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-37dBm,,,"QoS Data, SN=291, FN=0, Flags=.p..R.F."
254,79.50268229999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-34dBm,,,"QoS Data, SN=292, FN=0, Flags=.p..R.F."
259,80.6921419,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-40dBm,,,"QoS Data, SN=293, FN=0, Flags=.p..R.F."
263,82.0517277,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-42dBm,,,"QoS Data, SN=294, FN=0, Flags=.p....F."
266,82.9044075,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-27dBm,,,"QoS Data, SN=295, FN=0, Flags=.p....F."
269,84.38206220000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-35dBm,,,"QoS Data, SN=296, FN=0, Flags=.p....F."
272,85.03513450000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-32dBm,,,"QoS Data, SN=297, FN=0, Flags=.p....F."
276,86.1767908,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-38dBm,,,"QoS Data, SN=298, FN=0, Flags=.p..R.F."
278,87.8790304,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-24dBm,,,"QoS Data, SN=299, FN=0, Flags=.p..R.F."
279,89.65994040000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-39dBm,,,"QoS Data, SN=300, FN=0, Flags=.p....F."
282,91.089858,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,181,-32dBm,,,"QoS Data, SN=301, FN=0, Flags=.p..R.F."
285,91.78272480000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,181,-36dBm,,,"QoS Data, SN=302, FN=0, Flags=.p..R.F."
287,92.1061968,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,181,-29dBm,,,"QoS Data, SN=303, FN=0, Flags=.p..R.F."
292,92.33718540000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,181,-36dBm,,,"QoS Data, SN=304, FN=0, Flags=.p..R.F."
293,93.78354490000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-39dBm,,,"QoS Data, SN=305, FN=0, Flags=.p....F."
297,95.59771590000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-32dBm,,,"QoS Data, SN=306, FN=0, Flags=.p....F."
300,96.66641570000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-28dBm,,,"QoS Data, SN=307, FN=0, Flags=.p....F."
301,96.67288500000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-40dBm,,,"QoS Data, SN=308, FN=0, Flags=.p....F."
305,97.22920670000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-38dBm,,,"QoS Data, SN=309, FN=0, Flags=.p....F."
310,98.50282110000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-30dBm,,,"QoS Data, SN=310, FN=0, Flags=.p..R.F."
312,98.67099470000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-36dBm,,,"QoS Data, SN=311, FN=0, Flags=.p..R.F."
315,100.11281710000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-28dBm,,,"QoS Data, SN=312, FN=0, Flags=.p....F."
319,100.68006240000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-41dBm,,,"QoS Data, SN=313, FN=0, Flags=.p....F."
321,102.12559760000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-32dBm,,,"QoS Data, SN=314, FN=0, Flags=.p..R.F."
