No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
5,0.7001272,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-35dBm,,,"QoS Data, SN=943, FN=0, Flags=.p..R.F."
6,2.6497462,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-32dBm,,,"QoS Data, SN=944, FN=0, Flags=.p....F."
7,2.6892652,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-36dBm,,,"QoS Data, SN=945, FN=0, Flags=.p..R.F."
9,4.4328351,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-37dBm,,,"QoS Data, SN=946, FN=0, Flags=.p....F."
13,5.9059401000000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-38dBm,,,"QoS Data, SN=947, FN=0, Flags=.p..R.F."
17,6.223718600000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-42dBm,,,"QoS Data, SN=948, FN=0, Flags=.p....F."
21,6.2800650000000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-38dBm,,,"QoS Data, SN=949, FN=0, Flags=.p..R.F."
23,6.9110418000000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-37dBm,,,"QoS Data, SN=950, FN=0, Flags=.p..R.F."
26,6.967548000000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-32dBm,,,"QoS Data, SN=951, FN=0, Flags=.p....F."
27,8.9146231,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-26dBm,,,"QoS Data, SN=952, FN=0, Flags=.p..R.F."
31,9.982814,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-37dBm,,,"QoS Data, SN=953, FN=0, Flags=.p....F."
34,11.0004858,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-31dBm,,,"QoS Data, SN=954, FN=0, Flags=.p....F."
35,11.0260327,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-43dBm,,,"QoS Data, SN=955, FN=0, Flags=.p..R.F."
37,12.1417197,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-32dBm,,,"QoS Data, SN=956, FN=0, Flags=.p....F."
38,13.3395422,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-40dBm,,,"QoS Data, SN=957, FN=0, Flags=.p....F."
43,14.550330800000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-37dBm,,,"QoS Data, SN=958, FN=0, Flags=.p....F."
46,15.936136800000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-37dBm,,,"QoS Data, SN=959, FN=0, Flags=.p....F."
47,17.534898000000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-32dBm,,,"QoS Data, SN=960, FN=0, Flags=.p..R.F."
49,18.31621,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-38dBm,,,"QoS Data, SN=961, FN=0, Flags=.p..R.F."
53,19.7021413,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-36dBm,,,"QoS Data, SN=962, FN=0, Flags=.p..R.F."
58,20.935251700000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-28dBm,,,"QoS Data, SN=963, FN=0, Flags=.p....F."
61,22.3484835,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-41dBm,,,"QoS Data, SN=964, FN=0, Flags=.p....F."
65,23.2320096,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-38dBm,,,"QoS Data, SN=965, FN=0, Flags=.p..R.F."
68,23.4365537,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-32dBm,,,"QoS Data, SN=966, FN=0, Flags=.p....F."
73,24.4249349,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-28dBm,,,"QoS Data, SN=967, FN=0, Flags=.p....F."
75,24.617529,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-37dBm,,,"QoS Data, SN=968, FN=0, Flags=.p....F."
76,24.710190700000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-36dBm,,,"QoS Data, SN=969, FN=0, Flags=.p....F."
80,26.4913667,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-38dBm,,,"QoS Data, SN=970, FN=0, Flags=.p..R.F."
84,28.3436514,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-35dBm,,,"QoS Data, SN=971, FN=0, Flags=.p..R.F."
85,29.4232512,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-37dBm,,,"QoS Data, SN=972, FN=0, Flags=.p....F."
87,31.0086047,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-31dBm,,,"QoS Data, SN=973, FN=0, Flags=.p....F."
89,32.1248648,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-20dBm,,,"QoS Data, SN=974, FN=0, Flags=.p....F."
92,33.8906704,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-33dBm,,,"QoS Data, SN=975, FN=0, Flags=.p....F."
96,35.4279692,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-38dBm,,,"QoS Data, SN=976, FN=0, Flags=.p..R.F."
