No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
5,0.753827,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-39dBm,,,"QoS Data, SN=96, FN=0, Flags=.p....F."
7,1.0750462,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-28dBm,,,"QoS Data, SN=97, FN=0, Flags=.p....F."
11,2.3047364000000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-32dBm,,,"QoS Data, SN=98, FN=0, Flags=.p....F."
15,2.3857329000000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-38dBm,,,"QoS Data, SN=99, FN=0, Flags=.p....F."
20,3.6308740000000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-36dBm,,,"QoS Data, SN=100, FN=0, Flags=.p....F."
23,4.8891098,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-31dBm,,,"QoS Data, SN=101, FN=0, Flags=.p....F."
24,5.4046232,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-30dBm,,,"QoS Data, SN=102, FN=0, Flags=.p....F."
26,6.9979683999999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-24dBm,,,"QoS Data, SN=103, FN=0, Flags=.p....F."
29,8.933453199999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-30dBm,,,"QoS Data, SN=104, FN=0, Flags=.p....F."
34,10.620836099999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-28dBm,,,"QoS Data, SN=105, FN=0, Flags=.p....F."
38,10.801721599999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-26dBm,,,"QoS Data, SN=106, FN=0, Flags=.p..R.F."
41,12.1911806,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-29dBm,,,"QoS Data, SN=107, FN=0, Flags=.p..R.F."
43,12.4109862,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-29dBm,,,"QoS Data, SN=108, FN=0, Flags=.p..R.F."
46,13.821994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,219,-52dBm,,,"QoS Data, SN=109, FN=0, Flags=.p..R.F."
47,15.699475,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-21dBm,,,"QoS Data, SN=110, FN=0, Flags=.p..R.F."
51,16.9019637,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-36dBm,,,"QoS Data, SN=111, FN=0, Flags=.p..R.F."
56,17.6325236,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-35dBm,,,"QoS Data, SN=112, FN=0, Flags=.p....F."
