No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
6,0.9682493,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-40dBm,,,"QoS Data, SN=914, FN=0, Flags=.p....F."
8,2.4448818,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-33dBm,,,"QoS Data, SN=915, FN=0, Flags=.p....F."
9,2.8745891,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-28dBm,,,"QoS Data, SN=916, FN=0, Flags=.p..R.F."
10,4.0415151,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-49dBm,,,"QoS Data, SN=917, FN=0, Flags=.p..R.F."
14,4.7889929,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-38dBm,,,"QoS Data, SN=918, FN=0, Flags=.p..R.F."
18,5.1379452,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-29dBm,,,"QoS Data, SN=919, FN=0, Flags=.p....F."
19,6.8329694,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-41dBm,,,"QoS Data, SN=920, FN=0, Flags=.p....F."
24,8.0609202,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-48dBm,,,"QoS Data, SN=921, FN=0, Flags=.p....F."
28,9.2229551,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-32dBm,,,"QoS Data, SN=922, FN=0, Flags=.p....F."
29,10.4195378,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-39dBm,,,"QoS Data, SN=923, FN=0, Flags=.p....F."
32,11.4441112,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-35dBm,,,"QoS Data, SN=924, FN=0, Flags=.p....F."
36,13.2666922,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-36dBm,,,"QoS Data, SN=925, FN=0, Flags=.p....F."
41,15.1729171,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-46dBm,,,"QoS Data, SN=926, FN=0, Flags=.p..R.F."
44,17.0011157,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-49dBm,,,"QoS Data, SN=927, FN=0, Flags=.p....F."
47,17.7540133,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-55dBm,,,"QoS Data, SN=928, FN=0, Flags=.p....F."
50,18.1867044,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-46dBm,,,"QoS Data, SN=929, FN=0, Flags=.p....F."
53,18.3690736,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-31dBm,,,"QoS Data, SN=930, FN=0, Flags=.p..R.F."
55,19.5247169,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-43dBm,,,"QoS Data, SN=931, FN=0, Flags=.p....F."
