No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
2,1.8243477000000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-46dBm,,,"QoS Data, SN=718, FN=0, Flags=.p....F."
6,2.7332583,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-40dBm,,,"QoS Data, SN=719, FN=0, Flags=.p....F."
10,4.442045800000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-48dBm,,,"QoS Data, SN=720, FN=0, Flags=.p..R.F."
11,5.063259,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-37dBm,,,"QoS Data, SN=721, FN=0, Flags=.p....F."
15,5.1325744,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-47dBm,,,"QoS Data, SN=722, FN=0, Flags=.p..R.F."
18,5.157324200000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-44dBm,,,"QoS Data, SN=723, FN=0, Flags=.p....F."
20,6.206890700000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-39dBm,,,"QoS Data, SN=724, FN=0, Flags=.p..R.F."
25,7.100505900000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-49dBm,,,"QoS Data, SN=725, FN=0, Flags=.p....F."
29,8.5025084,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-46dBm,,,"QoS Data, SN=726, FN=0, Flags=.p..R.F."
34,8.8435889,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-52dBm,,,"QoS Data, SN=727, FN=0, Flags=.p....F."
39,10.793087400000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-42dBm,,,"QoS Data, SN=728, FN=0, Flags=.p....F."
41,10.844727500000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-35dBm,,,"QoS Data, SN=729, FN=0, Flags=.p....F."
42,12.283815500000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-42dBm,,,"QoS Data, SN=730, FN=0, Flags=.p....F."
44,12.362386400000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-41dBm,,,"QoS Data, SN=731, FN=0, Flags=.p..R.F."
49,13.402739800000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-40dBm,,,"QoS Data, SN=732, FN=0, Flags=.p....F."
51,13.768199400000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-36dBm,,,"QoS Data, SN=733, FN=0, Flags=.p..R.F."
54,15.767239900000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-37dBm,,,"QoS Data, SN=734, FN=0, Flags=.p..R.F."
58,17.3556066,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-44dBm,,,"QoS Data, SN=735, FN=0, Flags=.p....F."
62,17.6226777,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-40dBm,,,"QoS Data, SN=736, FN=0, Flags=.p....F."
63,19.0763373,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-49dBm,,,"QoS Data, SN=737, FN=0, Flags=.p....F."
67,20.5396245,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-44dBm,,,"QoS Data, SN=738, FN=0, Flags=.p....F."
69,22.532634199999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-39dBm,,,"QoS Data, SN=739, FN=0, Flags=.p....F."
72,23.890811699999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-39dBm,,,"QoS Data, SN=740, FN=0, Flags=.p....F."
75,25.814808899999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-42dBm,,,"QoS Data, SN=741, FN=0, Flags=.p..R.F."
80,26.045879199999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-41dBm,,,"QoS Data, SN=742, FN=0, Flags=.p....F."
81,26.827916799999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-42dBm,,,"QoS Data, SN=743, FN=0, Flags=.p..R.F."
84,28.073224099999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-56dBm,,,"QoS Data, SN=744, FN=0, Flags=.p....F."
89,29.019441899999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-48dBm,,,"QoS Data, SN=745, FN=0, Flags=.p....F."
91,30.649227599999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,182,-38dBm,,,"QoS Data, SN=746, FN=0, Flags=.p....F."
92,31.436308999999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,182,-51dBm,,,"QoS Data, SN=747, FN=0, Flags=.p....F."
94,31.724358599999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,182,-47dBm,,,"QoS Data, SN=748, FN=0, Flags=.p..R.F."
98,32.91957839999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-42dBm,,,"QoS Data, SN=749, FN=0, Flags=.p....F."
102,33.93035859999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-39dBm,,,"QoS Data, SN=750, FN=0, Flags=.p....F."
105,35.22672839999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-49dBm,,,"QoS Data, SN=751, FN=0, Flags=.p..R.F."
110,35.43102129999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-33dBm,,,"QoS Data, SN=752, FN=0, Flags=.p....F."
113,36.96352829999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-41dBm,,,"QoS Data, SN=753, FN=0, Flags=.p....F."
115,38.90484459999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,182,-45dBm,,,"QoS Data, SN=754, FN=0, Flags=.p....F."
117,39.42666259999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,182,-30dBm,,,"QoS Data, SN=755, FN=0, Flags=.p....F."
121,40.85189689999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-32dBm,,,"QoS Data, SN=756, FN=0, Flags=.p....F."
124,40.887338199999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-47dBm,,,"QoS Data, SN=757, FN=0, Flags=.p....F."
128,42.674074299999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-38dBm,,,"QoS Data, SN=758, FN=0, Flags=.p....F."
129,43.9505996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-42dBm,,,"QoS Data, SN=759, FN=0, Flags=.p....F."
133,44.8317615,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-45dBm,,,"QoS Data, SN=760, FN=0, Flags=.p....F."
134,45.5557136,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-44dBm,,,"QoS Data, SN=761, FN=0, Flags=.p....F."
137,47.210573499999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-45dBm,,,"QoS Data, SN=762, FN=0, Flags=.p....F."
140,49.02659439999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-42dBm,,,"QoS Data, SN=763, FN=0, Flags=.p..R.F."
