No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
6,0.3370713,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-51dBm,,,"QoS Data, SN=914, FN=0, Flags=.p....F."
8,1.456876,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-46dBm,,,"QoS Data, SN=915, FN=0, Flags=.p....F."
13,3.1023099,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-56dBm,,,"QoS Data, SN=916, FN=0, Flags=.p....F."
15,3.4311526999999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-51dBm,,,"QoS Data, SN=917, FN=0, Flags=.p....F."
19,4.7185094,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-37dBm,,,"QoS Data, SN=918, FN=0, Flags=.p....F."
21,5.2013354000000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-51dBm,,,"QoS Data, SN=919, FN=0, Flags=.p....F."
22,6.126502100000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-57dBm,,,"QoS Data, SN=920, FN=0, Flags=.p..R.F."
27,7.1191984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-51dBm,,,"QoS Data, SN=921, FN=0, Flags=.p....F."
31,8.3611207,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-46dBm,,,"QoS Data, SN=922, FN=0, Flags=.p..R.F."
34,9.8663339,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-63dBm,,,"QoS Data, SN=923, FN=0, Flags=.p....F."
37,10.002431900000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-78dBm,,,"QoS Data, SN=924, FN=0, Flags=.p....F."
42,11.030727700000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-58dBm,,,"QoS Data, SN=925, FN=0, Flags=.p....F."
46,11.418300400000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-49dBm,,,"QoS Data, SN=926, FN=0, Flags=.p....F."
51,12.207463800000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-46dBm,,,"QoS Data, SN=927, FN=0, Flags=.p....F."
55,13.278259600000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-47dBm,,,"QoS Data, SN=928, FN=0, Flags=.p....F."
56,13.517864000000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-55dBm,,,"QoS Data, SN=929, FN=0, Flags=.p..R.F."
60,13.947366800000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-48dBm,,,"QoS Data, SN=930, FN=0, Flags=.p....F."
64,15.572218500000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-43dBm,,,"QoS Data, SN=931, FN=0, Flags=.p....F."
67,16.043973800000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-46dBm,,,"QoS Data, SN=932, FN=0, Flags=.p..R.F."
69,17.322716500000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-29dBm,,,"QoS Data, SN=933, FN=0, Flags=.p....F."
71,18.841033600000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-41dBm,,,"QoS Data, SN=934, FN=0, Flags=.p....F."
74,20.179499300000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-33dBm,,,"QoS Data, SN=935, FN=0, Flags=.p..R.F."
77,20.475130400000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-44dBm,,,"QoS Data, SN=936, FN=0, Flags=.p....F."
78,21.578551600000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-49dBm,,,"QoS Data, SN=937, FN=0, Flags=.p....F."
81,22.044199200000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-49dBm,,,"QoS Data, SN=938, FN=0, Flags=.p..R.F."
85,22.300273000000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-46dBm,,,"QoS Data, SN=939, FN=0, Flags=.p....F."
89,24.250892900000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-60dBm,,,"QoS Data, SN=940, FN=0, Flags=.p....F."
90,25.137331900000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-57dBm,,,"QoS Data, SN=941, FN=0, Flags=.p..R.F."
91,25.51404,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-44dBm,,,"QoS Data, SN=942, FN=0, Flags=.p..R.F."
