No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
3,1.9840934,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-48dBm,,,"QoS Data, SN=677, FN=0, Flags=.p....F."
5,1.9856083,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-28dBm,,,"QoS Data, SN=678, FN=0, Flags=.p....F."
9,2.9858773999999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-20dBm,,,"QoS Data, SN=679, FN=0, Flags=.p....F."
14,3.8416686999999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-28dBm,,,"QoS Data, SN=680, FN=0, Flags=.p..R.F."
15,5.0553117,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-41dBm,,,"QoS Data, SN=681, FN=0, Flags=.p....F."
19,6.5820329,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-38dBm,,,"QoS Data, SN=682, FN=0, Flags=.p..R.F."
24,7.5376822,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-25dBm,,,"QoS Data, SN=683, FN=0, Flags=.p..R.F."
28,8.6552562,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-44dBm,,,"QoS Data, SN=684, FN=0, Flags=.p....F."
29,8.7170489,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-35dBm,,,"QoS Data, SN=685, FN=0, Flags=.p....F."
31,9.6122284,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-35dBm,,,"QoS Data, SN=686, FN=0, Flags=.p....F."
36,11.5741383,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-32dBm,,,"QoS Data, SN=687, FN=0, Flags=.p..R.F."
39,12.45167,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-26dBm,,,"QoS Data, SN=688, FN=0, Flags=.p..R.F."
43,14.242178899999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-51dBm,,,"QoS Data, SN=689, FN=0, Flags=.p..R.F."
48,15.039051099999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-30dBm,,,"QoS Data, SN=690, FN=0, Flags=.p....F."
53,16.4751692,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-26dBm,,,"QoS Data, SN=691, FN=0, Flags=.p....F."
58,17.8086089,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-27dBm,,,"QoS Data, SN=692, FN=0, Flags=.p....F."
61,19.5959799,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-26dBm,,,"QoS Data, SN=693, FN=0, Flags=.p....F."
65,21.3162803,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-32dBm,,,"QoS Data, SN=694, FN=0, Flags=.p..R.F."
70,22.6697836,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-38dBm,,,"QoS Data, SN=695, FN=0, Flags=.p....F."
71,24.4791113,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-24dBm,,,"QoS Data, SN=696, FN=0, Flags=.p..R.F."
74,24.9597075,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-37dBm,,,"QoS Data, SN=697, FN=0, Flags=.p..R.F."
79,25.4021935,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-40dBm,,,"QoS Data, SN=698, FN=0, Flags=.p....F."
80,26.6013862,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-34dBm,,,"QoS Data, SN=699, FN=0, Flags=.p....F."
83,28.5621434,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-23dBm,,,"QoS Data, SN=700, FN=0, Flags=.p....F."
85,28.5823432,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-25dBm,,,"QoS Data, SN=701, FN=0, Flags=.p....F."
90,30.2805109,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-33dBm,,,"QoS Data, SN=702, FN=0, Flags=.p..R.F."
92,31.221375,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-19dBm,,,"QoS Data, SN=703, FN=0, Flags=.p....F."
94,31.4268248,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-27dBm,,,"QoS Data, SN=704, FN=0, Flags=.p....F."
99,33.193882699999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-31dBm,,,"QoS Data, SN=705, FN=0, Flags=.p....F."
104,33.355196,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-27dBm,,,"QoS Data, SN=706, FN=0, Flags=.p....F."
109,34.5770681,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-20dBm,,,"QoS Data, SN=707, FN=0, Flags=.p....F."
110,35.7576861,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-28dBm,,,"QoS Data, SN=708, FN=0, Flags=.p..R.F."
112,35.8239647,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-45dBm,,,"QoS Data, SN=709, FN=0, Flags=.p....F."
113,36.8179327,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-31dBm,,,"QoS Data, SN=710, FN=0, Flags=.p..R.F."
117,36.9859604,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-25dBm,,,"QoS Data, SN=711, FN=0, Flags=.p..R.F."
122,38.38325510000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-35dBm,,,"QoS Data, SN=712, FN=0, Flags=.p....F."
127,39.570082000000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-26dBm,,,"QoS Data, SN=713, FN=0, Flags=.p..R.F."
132,40.2740598,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-46dBm,,,"QoS Data, SN=714, FN=0, Flags=.p....F."
134,41.3726354,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-46dBm,,,"QoS Data, SN=715, FN=0, Flags=.p....F."
136,43.2963573,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-38dBm,,,"QoS Data, SN=716, FN=0, Flags=.p....F."
139,43.502139899999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-25dBm,,,"QoS Data, SN=717, FN=0, Flags=.p..R.F."
144,44.7099979,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,219,-25dBm,,,"QoS Data, SN=718, FN=0, Flags=.p..R.F."
149,45.282062499999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,219,-28dBm,,,"QoS Data, SN=719, FN=0, Flags=.p....F."
152,46.8049706,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-32dBm,,,"QoS Data, SN=720, FN=0, Flags=.p..R.F."
156,47.8403729,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-31dBm,,,"QoS Data, SN=721, FN=0, Flags=.p....F."
158,47.9808167,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-35dBm,,,"QoS Data, SN=722, FN=0, Flags=.p..R.F."
161,49.192995499999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-35dBm,,,"QoS Data, SN=723, FN=0, Flags=.p....F."
163,49.690764599999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-29dBm,,,"QoS Data, SN=724, FN=0, Flags=.p..R.F."
165,51.5738886,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-30dBm,,,"QoS Data, SN=725, FN=0, Flags=.p..R.F."
168,52.201361899999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-54dBm,,,"QoS Data, SN=726, FN=0, Flags=.p....F."
171,53.629555999999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-34dBm,,,"QoS Data, SN=727, FN=0, Flags=.p..R.F."
173,54.452557999999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-32dBm,,,"QoS Data, SN=728, FN=0, Flags=.p..R.F."
178,55.1304497,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-20dBm,,,"QoS Data, SN=729, FN=0, Flags=.p..R.F."
183,56.7082115,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-36dBm,,,"QoS Data, SN=730, FN=0, Flags=.p....F."
186,58.362564299999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-19dBm,,,"QoS Data, SN=731, FN=0, Flags=.p..R.F."
188,59.9258197,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-38dBm,,,"QoS Data, SN=732, FN=0, Flags=.p..R.F."
191,60.6780895,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-28dBm,,,"QoS Data, SN=733, FN=0, Flags=.p....F."
195,62.10302,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-30dBm,,,"QoS Data, SN=734, FN=0, Flags=.p..R.F."
196,63.5355595,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-28dBm,,,"QoS Data, SN=735, FN=0, Flags=.p....F."
197,64.1386942,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-25dBm,,,"QoS Data, SN=736, FN=0, Flags=.p..R.F."
201,64.8076348,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-48dBm,,,"QoS Data, SN=737, FN=0, Flags=.p....F."
202,65.0918681,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-28dBm,,,"QoS Data, SN=738, FN=0, Flags=.p....F."
205,66.21371429999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-24dBm,,,"QoS Data, SN=739, FN=0, Flags=.p....F."
209,66.800873,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-33dBm,,,"QoS Data, SN=740, FN=0, Flags=.p..R.F."
212,68.4078991,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-25dBm,,,"QoS Data, SN=741, FN=0, Flags=.p....F."
214,69.0198068,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-34dBm,,,"QoS Data, SN=742, FN=0, Flags=.p....F."
218,70.5165901,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-31dBm,,,"QoS Data, SN=743, FN=0, Flags=.p....F."
221,70.5958723,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-35dBm,,,"QoS Data, SN=744, FN=0, Flags=.p..R.F."
225,72.4313753,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-48dBm,,,"QoS Data, SN=745, FN=0, Flags=.p....F."
228,72.6773077,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-20dBm,,,"QoS Data, SN=746, FN=0, Flags=.p....F."
232,73.8837817,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,216,-40dBm,,,"QoS Data, SN=747, FN=0, Flags=.p....F."
236,75.5284182,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,123,-35dBm,,,"QoS Data, SN=748, FN=0, Flags=.p....F."
238,77.43200920000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-24dBm,,,"QoS Data, SN=749, FN=0, Flags=.p....F."
239,78.07607700000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-43dBm,,,"QoS Data, SN=750, FN=0, Flags=.p....F."
241,78.23566780000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-31dBm,,,"QoS Data, SN=751, FN=0, Flags=.p....F."
242,78.45744960000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-50dBm,,,"QoS Data, SN=752, FN=0, Flags=.p....F."
243,79.64385610000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-22dBm,,,"QoS Data, SN=753, FN=0, Flags=.p..R.F."
247,81.13766610000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-23dBm,,,"QoS Data, SN=754, FN=0, Flags=.p....F."
248,83.01898680000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-32dBm,,,"QoS Data, SN=755, FN=0, Flags=.p....F."
249,83.59302490000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-29dBm,,,"QoS Data, SN=756, FN=0, Flags=.p....F."
253,84.42199840000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-29dBm,,,"QoS Data, SN=757, FN=0, Flags=.p....F."
257,85.98244470000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-51dBm,,,"QoS Data, SN=758, FN=0, Flags=.p..R.F."
259,86.10042660000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-28dBm,,,"QoS Data, SN=759, FN=0, Flags=.p....F."
260,86.83438030000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-32dBm,,,"QoS Data, SN=760, FN=0, Flags=.p....F."
261,88.39866280000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-24dBm,,,"QoS Data, SN=761, FN=0, Flags=.p....F."
265,89.91949360000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-30dBm,,,"QoS Data, SN=762, FN=0, Flags=.p....F."
266,90.11389760000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-30dBm,,,"QoS Data, SN=763, FN=0, Flags=.p....F."
268,91.97775840000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-27dBm,,,"QoS Data, SN=764, FN=0, Flags=.p....F."
269,93.71800040000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-33dBm,,,"QoS Data, SN=765, FN=0, Flags=.p....F."
271,95.28680520000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-26dBm,,,"QoS Data, SN=766, FN=0, Flags=.p....F."
272,96.84932800000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-40dBm,,,"QoS Data, SN=767, FN=0, Flags=.p..R.F."
273,98.17161050000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-33dBm,,,"QoS Data, SN=768, FN=0, Flags=.p..R.F."
274,98.89487260000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-50dBm,,,"QoS Data, SN=769, FN=0, Flags=.p....F."
275,100.88728550000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-15dBm,,,"QoS Data, SN=770, FN=0, Flags=.p..R.F."
276,101.20763090000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-44dBm,,,"QoS Data, SN=771, FN=0, Flags=.p..R.F."
277,102.21699920000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-33dBm,,,"QoS Data, SN=772, FN=0, Flags=.p....F."
280,103.64052830000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-40dBm,,,"QoS Data, SN=773, FN=0, Flags=.p....F."
281,105.05109460000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-21dBm,,,"QoS Data, SN=774, FN=0, Flags=.p....F."
286,105.17621970000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-34dBm,,,"QoS Data, SN=775, FN=0, Flags=.p....F."
290,106.38367740000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-50dBm,,,"QoS Data, SN=776, FN=0, Flags=.p....F."
294,107.17258400000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-30dBm,,,"QoS Data, SN=777, FN=0, Flags=.p....F."
298,107.38869930000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-24dBm,,,"QoS Data, SN=778, FN=0, Flags=.p..R.F."
303,108.30362450000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-39dBm,,,"QoS Data, SN=779, FN=0, Flags=.p....F."
307,108.93044390000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-33dBm,,,"QoS Data, SN=780, FN=0, Flags=.p....F."
308,109.84834220000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-25dBm,,,"QoS Data, SN=781, FN=0, Flags=.p....F."
310,110.25977200000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-46dBm,,,"QoS Data, SN=782, FN=0, Flags=.p..R.F."
314,111.14107930000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-38dBm,,,"QoS Data, SN=783, FN=0, Flags=.p....F."
316,111.77597420000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-34dBm,,,"QoS Data, SN=784, FN=0, Flags=.p....F."
319,113.08349210000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-46dBm,,,"QoS Data, SN=785, FN=0, Flags=.p....F."
320,113.27918430000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-48dBm,,,"QoS Data, SN=786, FN=0, Flags=.p....F."
322,114.40933060000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-42dBm,,,"QoS Data, SN=787, FN=0, Flags=.p....F."
326,115.70254210000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-37dBm,,,"QoS Data, SN=788, FN=0, Flags=.p..R.F."
329,115.97727260000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-30dBm,,,"QoS Data, SN=789, FN=0, Flags=.p....F."
