No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
6,1.0585674,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-40dBm,,,"QoS Data, SN=78, FN=0, Flags=.p..R.F."
7,1.5774207,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-39dBm,,,"QoS Data, SN=79, FN=0, Flags=.p..R.F."
9,2.7730865,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,240,-57dBm,,,"QoS Data, SN=80, FN=0, Flags=.p..R.F."
12,4.4901777,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-32dBm,,,"QoS Data, SN=81, FN=0, Flags=.p....F."
14,6.2116907,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-45dBm,,,"QoS Data, SN=82, FN=0, Flags=.p....F."
16,6.494492,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-27dBm,,,"QoS Data, SN=83, FN=0, Flags=.p....F."
21,7.2815895,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-51dBm,,,"QoS Data, SN=84, FN=0, Flags=.p..R.F."
22,7.4170414,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-37dBm,,,"QoS Data, SN=85, FN=0, Flags=.p..R.F."
25,9.3974569,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-46dBm,,,"QoS Data, SN=86, FN=0, Flags=.p....F."
29,10.6288404,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-39dBm,,,"QoS Data, SN=87, FN=0, Flags=.p....F."
34,10.6795989,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-37dBm,,,"QoS Data, SN=88, FN=0, Flags=.p....F."
38,11.4924651,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-36dBm,,,"QoS Data, SN=89, FN=0, Flags=.p....F."
39,13.0683075,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-36dBm,,,"QoS Data, SN=90, FN=0, Flags=.p....F."
44,14.1049691,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-43dBm,,,"QoS Data, SN=91, FN=0, Flags=.p....F."
46,15.8639242,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-24dBm,,,"QoS Data, SN=92, FN=0, Flags=.p....F."
51,17.5787091,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-38dBm,,,"QoS Data, SN=93, FN=0, Flags=.p..R.F."
52,17.924533200000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-40dBm,,,"QoS Data, SN=94, FN=0, Flags=.p..R.F."
55,18.034147200000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-40dBm,,,"QoS Data, SN=95, FN=0, Flags=.p....F."
60,20.012735300000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-39dBm,,,"QoS Data, SN=96, FN=0, Flags=.p..R.F."
65,21.6213538,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-35dBm,,,"QoS Data, SN=97, FN=0, Flags=.p....F."
67,22.0601424,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-30dBm,,,"QoS Data, SN=98, FN=0, Flags=.p....F."
69,23.0973277,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-37dBm,,,"QoS Data, SN=99, FN=0, Flags=.p....F."
72,24.9409016,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-42dBm,,,"QoS Data, SN=100, FN=0, Flags=.p....F."
74,26.595967,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-31dBm,,,"QoS Data, SN=101, FN=0, Flags=.p....F."
76,26.6913349,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-30dBm,,,"QoS Data, SN=102, FN=0, Flags=.p....F."
81,27.368921,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-32dBm,,,"QoS Data, SN=103, FN=0, Flags=.p....F."
82,27.4330436,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-33dBm,,,"QoS Data, SN=104, FN=0, Flags=.p....F."
85,29.1011248,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-20dBm,,,"QoS Data, SN=105, FN=0, Flags=.p..R.F."
89,30.5794711,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-34dBm,,,"QoS Data, SN=106, FN=0, Flags=.p....F."
94,31.3175772,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-58dBm,,,"QoS Data, SN=107, FN=0, Flags=.p....F."
99,33.1005679,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-37dBm,,,"QoS Data, SN=108, FN=0, Flags=.p..R.F."
101,35.0181135,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-31dBm,,,"QoS Data, SN=109, FN=0, Flags=.p....F."
103,35.3666859,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-34dBm,,,"QoS Data, SN=110, FN=0, Flags=.p....F."
107,36.7329516,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-49dBm,,,"QoS Data, SN=111, FN=0, Flags=.p..R.F."
108,38.2192327,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,220,-18dBm,,,"QoS Data, SN=112, FN=0, Flags=.p..R.F."
109,39.971052,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-34dBm,,,"QoS Data, SN=113, FN=0, Flags=.p....F."
113,41.9194945,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-37dBm,,,"QoS Data, SN=114, FN=0, Flags=.p....F."
117,43.6662523,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-40dBm,,,"QoS Data, SN=115, FN=0, Flags=.p..R.F."
119,44.8516615,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-52dBm,,,"QoS Data, SN=116, FN=0, Flags=.p....F."
120,45.5700573,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-32dBm,,,"QoS Data, SN=117, FN=0, Flags=.p..R.F."
121,46.2589933,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-49dBm,,,"QoS Data, SN=118, FN=0, Flags=.p..R.F."
124,46.470251,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-34dBm,,,"QoS Data, SN=119, FN=0, Flags=.p....F."
129,47.052645399999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-36dBm,,,"QoS Data, SN=120, FN=0, Flags=.p....F."
134,48.003847699999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-46dBm,,,"QoS Data, SN=121, FN=0, Flags=.p....F."
135,49.095563999999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-27dBm,,,"QoS Data, SN=122, FN=0, Flags=.p..R.F."
140,49.525673299999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-30dBm,,,"QoS Data, SN=123, FN=0, Flags=.p....F."
144,51.078674799999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-39dBm,,,"QoS Data, SN=124, FN=0, Flags=.p....F."
146,52.5850155,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-47dBm,,,"QoS Data, SN=125, FN=0, Flags=.p..R.F."
147,53.6917298,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-43dBm,,,"QoS Data, SN=126, FN=0, Flags=.p....F."
150,54.9091094,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-40dBm,,,"QoS Data, SN=127, FN=0, Flags=.p....F."
155,55.6645058,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-34dBm,,,"QoS Data, SN=128, FN=0, Flags=.p....F."
158,56.6982038,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-39dBm,,,"QoS Data, SN=129, FN=0, Flags=.p....F."
163,58.6654728,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-25dBm,,,"QoS Data, SN=130, FN=0, Flags=.p....F."
167,59.4406394,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-55dBm,,,"QoS Data, SN=131, FN=0, Flags=.p....F."
172,59.6331599,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-54dBm,,,"QoS Data, SN=132, FN=0, Flags=.p..R.F."
177,61.2405005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-60dBm,,,"QoS Data, SN=133, FN=0, Flags=.p....F."
179,61.7177146,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-44dBm,,,"QoS Data, SN=134, FN=0, Flags=.p....F."
181,62.6926711,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-35dBm,,,"QoS Data, SN=135, FN=0, Flags=.p....F."
184,63.7610297,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-43dBm,,,"QoS Data, SN=136, FN=0, Flags=.p..R.F."
187,64.8990337,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-41dBm,,,"QoS Data, SN=137, FN=0, Flags=.p..R.F."
190,65.54850830000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-41dBm,,,"QoS Data, SN=138, FN=0, Flags=.p....F."
193,65.72173730000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-44dBm,,,"QoS Data, SN=139, FN=0, Flags=.p....F."
197,66.89322430000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-35dBm,,,"QoS Data, SN=140, FN=0, Flags=.p....F."
201,66.97240920000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-35dBm,,,"QoS Data, SN=141, FN=0, Flags=.p....F."
