No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
3,1.2143084,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-43dBm,,,"QoS Data, SN=752, FN=0, Flags=.p....F."
4,2.3279034000000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-40dBm,,,"QoS Data, SN=753, FN=0, Flags=.p..R.F."
5,3.2892637000000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-42dBm,,,"QoS Data, SN=754, FN=0, Flags=.p....F."
7,5.269920000000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-25dBm,,,"QoS Data, SN=755, FN=0, Flags=.p....F."
11,5.7540513,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-33dBm,,,"QoS Data, SN=756, FN=0, Flags=.p..R.F."
14,7.263444600000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-48dBm,,,"QoS Data, SN=757, FN=0, Flags=.p....F."
16,7.484396,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-20dBm,,,"QoS Data, SN=758, FN=0, Flags=.p....F."
18,8.7106727,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-37dBm,,,"QoS Data, SN=759, FN=0, Flags=.p..R.F."
23,9.7022534,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-43dBm,,,"QoS Data, SN=760, FN=0, Flags=.p....F."
24,11.689319,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-29dBm,,,"QoS Data, SN=761, FN=0, Flags=.p....F."
28,12.8306224,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-32dBm,,,"QoS Data, SN=762, FN=0, Flags=.p....F."
31,14.3552973,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-28dBm,,,"QoS Data, SN=763, FN=0, Flags=.p..R.F."
36,14.541132900000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-42dBm,,,"QoS Data, SN=764, FN=0, Flags=.p..R.F."
41,14.6006149,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-32dBm,,,"QoS Data, SN=765, FN=0, Flags=.p..R.F."
43,15.2411092,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-37dBm,,,"QoS Data, SN=766, FN=0, Flags=.p..R.F."
44,16.0505747,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-43dBm,,,"QoS Data, SN=767, FN=0, Flags=.p....F."
46,16.258497499999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-35dBm,,,"QoS Data, SN=768, FN=0, Flags=.p..R.F."
47,17.729719899999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-50dBm,,,"QoS Data, SN=769, FN=0, Flags=.p..R.F."
48,18.338569199999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-25dBm,,,"QoS Data, SN=770, FN=0, Flags=.p....F."
52,19.964178699999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-29dBm,,,"QoS Data, SN=771, FN=0, Flags=.p....F."
56,21.811881199999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-38dBm,,,"QoS Data, SN=772, FN=0, Flags=.p....F."
59,22.336185499999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-34dBm,,,"QoS Data, SN=773, FN=0, Flags=.p....F."
62,24.200331299999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-33dBm,,,"QoS Data, SN=774, FN=0, Flags=.p..R.F."
65,25.769274499999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-42dBm,,,"QoS Data, SN=775, FN=0, Flags=.p....F."
68,27.411761599999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-35dBm,,,"QoS Data, SN=776, FN=0, Flags=.p..R.F."
73,28.568538399999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-43dBm,,,"QoS Data, SN=777, FN=0, Flags=.p....F."
76,30.526606899999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-47dBm,,,"QoS Data, SN=778, FN=0, Flags=.p....F."
80,30.881837699999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-35dBm,,,"QoS Data, SN=779, FN=0, Flags=.p....F."
85,32.5064996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-17dBm,,,"QoS Data, SN=780, FN=0, Flags=.p....F."
87,33.494651999999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-49dBm,,,"QoS Data, SN=781, FN=0, Flags=.p....F."
