No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
3,1.6853836,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-43dBm,,,"QoS Data, SN=759, FN=0, Flags=.p..R.F."
7,2.6853862,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-42dBm,,,"QoS Data, SN=760, FN=0, Flags=.p....F."
11,4.1006156,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,151,-34dBm,,,"QoS Data, SN=761, FN=0, Flags=.p....F."
16,4.9418512,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,151,-36dBm,,,"QoS Data, SN=762, FN=0, Flags=.p....F."
20,6.7258146000000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-28dBm,,,"QoS Data, SN=763, FN=0, Flags=.p....F."
25,6.7708522,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-38dBm,,,"QoS Data, SN=764, FN=0, Flags=.p....F."
26,8.0051529,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-28dBm,,,"QoS Data, SN=765, FN=0, Flags=.p....F."
29,8.409937900000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-40dBm,,,"QoS Data, SN=766, FN=0, Flags=.p....F."
34,9.317662200000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-30dBm,,,"QoS Data, SN=767, FN=0, Flags=.p..R.F."
39,10.9801976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-37dBm,,,"QoS Data, SN=768, FN=0, Flags=.p....F."
43,11.553324700000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-33dBm,,,"QoS Data, SN=769, FN=0, Flags=.p..R.F."
48,13.4582864,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-39dBm,,,"QoS Data, SN=770, FN=0, Flags=.p..R.F."
49,13.730729400000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-48dBm,,,"QoS Data, SN=771, FN=0, Flags=.p....F."
54,15.400643600000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-43dBm,,,"QoS Data, SN=772, FN=0, Flags=.p....F."
56,16.1005965,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-32dBm,,,"QoS Data, SN=773, FN=0, Flags=.p....F."
61,17.3279324,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-15dBm,,,"QoS Data, SN=774, FN=0, Flags=.p....F."
62,19.193939200000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-41dBm,,,"QoS Data, SN=775, FN=0, Flags=.p....F."
65,20.9228762,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-38dBm,,,"QoS Data, SN=776, FN=0, Flags=.p....F."
68,22.635217400000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-48dBm,,,"QoS Data, SN=777, FN=0, Flags=.p..R.F."
71,23.7860459,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-38dBm,,,"QoS Data, SN=778, FN=0, Flags=.p....F."
73,24.2041089,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-31dBm,,,"QoS Data, SN=779, FN=0, Flags=.p..R.F."
75,25.5313723,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-36dBm,,,"QoS Data, SN=780, FN=0, Flags=.p....F."
80,26.3087418,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-27dBm,,,"QoS Data, SN=781, FN=0, Flags=.p..R.F."
85,26.9897842,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-42dBm,,,"QoS Data, SN=782, FN=0, Flags=.p..R.F."
88,28.4194846,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-27dBm,,,"QoS Data, SN=783, FN=0, Flags=.p..R.F."
89,29.1742147,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-37dBm,,,"QoS Data, SN=784, FN=0, Flags=.p....F."
92,30.6927224,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-42dBm,,,"QoS Data, SN=785, FN=0, Flags=.p..R.F."
93,31.9195918,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-33dBm,,,"QoS Data, SN=786, FN=0, Flags=.p....F."
94,32.624049299999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-38dBm,,,"QoS Data, SN=787, FN=0, Flags=.p....F."
96,34.1631605,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-39dBm,,,"QoS Data, SN=788, FN=0, Flags=.p....F."
97,36.0129951,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-37dBm,,,"QoS Data, SN=789, FN=0, Flags=.p....F."
99,37.7112511,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-49dBm,,,"QoS Data, SN=790, FN=0, Flags=.p..R.F."
101,38.996572,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-34dBm,,,"QoS Data, SN=791, FN=0, Flags=.p....F."
104,39.0650207,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-41dBm,,,"QoS Data, SN=792, FN=0, Flags=.p....F."
105,40.1705384,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-42dBm,,,"QoS Data, SN=793, FN=0, Flags=.p....F."
109,41.0686481,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-42dBm,,,"QoS Data, SN=794, FN=0, Flags=.p....F."
114,41.9544384,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-35dBm,,,"QoS Data, SN=795, FN=0, Flags=.p..R.F."
117,43.7586401,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-35dBm,,,"QoS Data, SN=796, FN=0, Flags=.p..R.F."
121,44.272707000000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-29dBm,,,"QoS Data, SN=797, FN=0, Flags=.p....F."
123,46.2687601,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-43dBm,,,"QoS Data, SN=798, FN=0, Flags=.p....F."
127,46.7565978,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-38dBm,,,"QoS Data, SN=799, FN=0, Flags=.p....F."
131,48.413931000000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-32dBm,,,"QoS Data, SN=800, FN=0, Flags=.p....F."
134,50.1617675,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-34dBm,,,"QoS Data, SN=801, FN=0, Flags=.p..R.F."
139,50.367011600000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-31dBm,,,"QoS Data, SN=802, FN=0, Flags=.p....F."
144,52.358448200000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-40dBm,,,"QoS Data, SN=803, FN=0, Flags=.p....F."
148,52.7676974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-36dBm,,,"QoS Data, SN=804, FN=0, Flags=.p....F."
152,53.8410604,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-26dBm,,,"QoS Data, SN=805, FN=0, Flags=.p....F."
154,55.2058723,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-35dBm,,,"QoS Data, SN=806, FN=0, Flags=.p....F."
155,57.1746009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-45dBm,,,"QoS Data, SN=807, FN=0, Flags=.p..R.F."
157,59.009395,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-37dBm,,,"QoS Data, SN=808, FN=0, Flags=.p....F."
160,60.7962786,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-34dBm,,,"QoS Data, SN=809, FN=0, Flags=.p..R.F."
165,61.8563843,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-39dBm,,,"QoS Data, SN=810, FN=0, Flags=.p....F."
166,62.219317000000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-34dBm,,,"QoS Data, SN=811, FN=0, Flags=.p....F."
167,62.390785300000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-35dBm,,,"QoS Data, SN=812, FN=0, Flags=.p....F."
168,63.8767404,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-38dBm,,,"QoS Data, SN=813, FN=0, Flags=.p....F."
172,64.9109865,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-33dBm,,,"QoS Data, SN=814, FN=0, Flags=.p....F."
175,66.6982813,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-43dBm,,,"QoS Data, SN=815, FN=0, Flags=.p....F."
177,66.8202505,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-27dBm,,,"QoS Data, SN=816, FN=0, Flags=.p....F."
180,67.2060446,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-43dBm,,,"QoS Data, SN=817, FN=0, Flags=.p....F."
184,69.1129921,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-34dBm,,,"QoS Data, SN=818, FN=0, Flags=.p....F."
188,70.7262608,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-38dBm,,,"QoS Data, SN=819, FN=0, Flags=.p....F."
190,71.02511150000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-42dBm,,,"QoS Data, SN=820, FN=0, Flags=.p....F."
192,71.23665670000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-38dBm,,,"QoS Data, SN=821, FN=0, Flags=.p....F."
193,71.55638090000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-32dBm,,,"QoS Data, SN=822, FN=0, Flags=.p....F."
197,72.21710770000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-36dBm,,,"QoS Data, SN=823, FN=0, Flags=.p....F."
202,72.37156080000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-37dBm,,,"QoS Data, SN=824, FN=0, Flags=.p....F."
