No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
2,0.7697491,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-42dBm,,,"QoS Data, SN=220, FN=0, Flags=.p....F."
7,2.4215435,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-26dBm,,,"QoS Data, SN=221, FN=0, Flags=.p....F."
12,3.2036689999999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-34dBm,,,"QoS Data, SN=222, FN=0, Flags=.p....F."
13,4.323111,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-43dBm,,,"QoS Data, SN=223, FN=0, Flags=.p....F."
16,5.3036416,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-56dBm,,,"QoS Data, SN=224, FN=0, Flags=.p....F."
18,6.9460472,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,123,-27dBm,,,"QoS Data, SN=225, FN=0, Flags=.p....F."
19,8.5080385,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-44dBm,,,"QoS Data, SN=226, FN=0, Flags=.p..R.F."
20,9.8433007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-30dBm,,,"QoS Data, SN=227, FN=0, Flags=.p....F."
25,10.291658,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-41dBm,,,"QoS Data, SN=228, FN=0, Flags=.p..R.F."
26,10.4268616,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-37dBm,,,"QoS Data, SN=229, FN=0, Flags=.p..R.F."
27,11.108453500000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-55dBm,,,"QoS Data, SN=230, FN=0, Flags=.p....F."
32,11.166485200000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-30dBm,,,"QoS Data, SN=231, FN=0, Flags=.p....F."
33,13.133134900000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-43dBm,,,"QoS Data, SN=232, FN=0, Flags=.p..R.F."
34,14.262385700000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-35dBm,,,"QoS Data, SN=233, FN=0, Flags=.p....F."
37,15.592009500000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-23dBm,,,"QoS Data, SN=234, FN=0, Flags=.p....F."
42,16.843710400000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-43dBm,,,"QoS Data, SN=235, FN=0, Flags=.p..R.F."
46,18.721763900000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-52dBm,,,"QoS Data, SN=236, FN=0, Flags=.p..R.F."
47,20.299202300000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-26dBm,,,"QoS Data, SN=237, FN=0, Flags=.p..R.F."
48,21.099029900000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-62dBm,,,"QoS Data, SN=238, FN=0, Flags=.p..R.F."
52,21.894704300000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-45dBm,,,"QoS Data, SN=239, FN=0, Flags=.p....F."
54,22.581274000000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-46dBm,,,"QoS Data, SN=240, FN=0, Flags=.p....F."
55,23.317072600000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-36dBm,,,"QoS Data, SN=241, FN=0, Flags=.p..R.F."
59,25.216611300000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-49dBm,,,"QoS Data, SN=242, FN=0, Flags=.p....F."
60,25.776453900000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-42dBm,,,"QoS Data, SN=243, FN=0, Flags=.p..R.F."
65,26.086556000000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-43dBm,,,"QoS Data, SN=244, FN=0, Flags=.p....F."
69,26.209957600000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-48dBm,,,"QoS Data, SN=245, FN=0, Flags=.p....F."
73,26.765716100000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-52dBm,,,"QoS Data, SN=246, FN=0, Flags=.p....F."
78,27.600318000000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-35dBm,,,"QoS Data, SN=247, FN=0, Flags=.p..R.F."
79,28.717634500000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-46dBm,,,"QoS Data, SN=248, FN=0, Flags=.p....F."
81,29.694374300000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-40dBm,,,"QoS Data, SN=249, FN=0, Flags=.p..R.F."
84,31.579964700000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-50dBm,,,"QoS Data, SN=250, FN=0, Flags=.p..R.F."
88,31.770122700000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-43dBm,,,"QoS Data, SN=251, FN=0, Flags=.p....F."
92,32.300040800000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-47dBm,,,"QoS Data, SN=252, FN=0, Flags=.p....F."
94,34.27016400000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-38dBm,,,"QoS Data, SN=253, FN=0, Flags=.p..R.F."
96,35.387755600000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-34dBm,,,"QoS Data, SN=254, FN=0, Flags=.p....F."
97,36.543917300000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-26dBm,,,"QoS Data, SN=255, FN=0, Flags=.p..R.F."
100,37.006522000000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-52dBm,,,"QoS Data, SN=256, FN=0, Flags=.p....F."
101,38.333049300000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-34dBm,,,"QoS Data, SN=257, FN=0, Flags=.p....F."
104,38.50575820000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-46dBm,,,"QoS Data, SN=258, FN=0, Flags=.p....F."
108,39.27294650000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-28dBm,,,"QoS Data, SN=259, FN=0, Flags=.p..R.F."
110,39.58810390000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-46dBm,,,"QoS Data, SN=260, FN=0, Flags=.p..R.F."
115,40.989814100000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-49dBm,,,"QoS Data, SN=261, FN=0, Flags=.p..R.F."
119,42.6755336,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-33dBm,,,"QoS Data, SN=262, FN=0, Flags=.p....F."
124,44.647548,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-37dBm,,,"QoS Data, SN=263, FN=0, Flags=.p....F."
125,45.6344804,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-45dBm,,,"QoS Data, SN=264, FN=0, Flags=.p....F."
127,47.124773000000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-35dBm,,,"QoS Data, SN=265, FN=0, Flags=.p..R.F."
131,47.915384,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-37dBm,,,"QoS Data, SN=266, FN=0, Flags=.p..R.F."
132,48.8339258,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-31dBm,,,"QoS Data, SN=267, FN=0, Flags=.p..R.F."
133,50.4130644,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-32dBm,,,"QoS Data, SN=268, FN=0, Flags=.p....F."
137,50.963248300000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-44dBm,,,"QoS Data, SN=269, FN=0, Flags=.p....F."
142,52.92055980000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-36dBm,,,"QoS Data, SN=270, FN=0, Flags=.p..R.F."
144,53.334785800000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-50dBm,,,"QoS Data, SN=271, FN=0, Flags=.p....F."
146,55.297043200000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-37dBm,,,"QoS Data, SN=272, FN=0, Flags=.p..R.F."
148,56.92781850000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-46dBm,,,"QoS Data, SN=273, FN=0, Flags=.p....F."
150,57.95505520000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-34dBm,,,"QoS Data, SN=274, FN=0, Flags=.p..R.F."
152,58.73936210000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-56dBm,,,"QoS Data, SN=275, FN=0, Flags=.p....F."
153,58.831456300000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-26dBm,,,"QoS Data, SN=276, FN=0, Flags=.p..R.F."
157,59.55537820000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-42dBm,,,"QoS Data, SN=277, FN=0, Flags=.p....F."
161,61.305188900000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-31dBm,,,"QoS Data, SN=278, FN=0, Flags=.p....F."
166,61.648290300000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-40dBm,,,"QoS Data, SN=279, FN=0, Flags=.p....F."
171,61.9404565,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-57dBm,,,"QoS Data, SN=280, FN=0, Flags=.p....F."
175,62.5439336,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-53dBm,,,"QoS Data, SN=281, FN=0, Flags=.p....F."
179,62.6282203,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-36dBm,,,"QoS Data, SN=282, FN=0, Flags=.p....F."
180,63.1345194,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-48dBm,,,"QoS Data, SN=283, FN=0, Flags=.p....F."
181,64.9913298,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-49dBm,,,"QoS Data, SN=284, FN=0, Flags=.p....F."
182,65.0258231,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-46dBm,,,"QoS Data, SN=285, FN=0, Flags=.p..R.F."
187,66.53678479999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-41dBm,,,"QoS Data, SN=286, FN=0, Flags=.p....F."
192,67.60058,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-50dBm,,,"QoS Data, SN=287, FN=0, Flags=.p....F."
197,68.9253693,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-41dBm,,,"QoS Data, SN=288, FN=0, Flags=.p....F."
200,70.3772275,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-47dBm,,,"QoS Data, SN=289, FN=0, Flags=.p..R.F."
204,70.5887135,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-42dBm,,,"QoS Data, SN=290, FN=0, Flags=.p....F."
206,72.53451179999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-36dBm,,,"QoS Data, SN=291, FN=0, Flags=.p....F."
209,73.59515749999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-24dBm,,,"QoS Data, SN=292, FN=0, Flags=.p....F."
213,74.28759909999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-45dBm,,,"QoS Data, SN=293, FN=0, Flags=.p....F."
216,76.18276049999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-34dBm,,,"QoS Data, SN=294, FN=0, Flags=.p..R.F."
218,78.12254309999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-34dBm,,,"QoS Data, SN=295, FN=0, Flags=.p....F."
223,78.73471239999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-42dBm,,,"QoS Data, SN=296, FN=0, Flags=.p..R.F."
224,79.90574659999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-33dBm,,,"QoS Data, SN=297, FN=0, Flags=.p....F."
225,81.22796039999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-45dBm,,,"QoS Data, SN=298, FN=0, Flags=.p..R.F."
226,82.4615054,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-33dBm,,,"QoS Data, SN=299, FN=0, Flags=.p....F."
228,83.0252266,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-30dBm,,,"QoS Data, SN=300, FN=0, Flags=.p....F."
230,83.62263349999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-32dBm,,,"QoS Data, SN=301, FN=0, Flags=.p..R.F."
235,84.07800239999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-31dBm,,,"QoS Data, SN=302, FN=0, Flags=.p....F."
236,85.76224729999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-38dBm,,,"QoS Data, SN=303, FN=0, Flags=.p....F."
240,87.68742939999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-52dBm,,,"QoS Data, SN=304, FN=0, Flags=.p..R.F."
241,87.95403809999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-48dBm,,,"QoS Data, SN=305, FN=0, Flags=.p..R.F."
245,88.12921619999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-48dBm,,,"QoS Data, SN=306, FN=0, Flags=.p....F."
248,89.7854326,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-34dBm,,,"QoS Data, SN=307, FN=0, Flags=.p....F."
249,90.25471089999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-47dBm,,,"QoS Data, SN=308, FN=0, Flags=.p....F."
253,90.2932675,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-50dBm,,,"QoS Data, SN=309, FN=0, Flags=.p....F."
255,90.658507,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-41dBm,,,"QoS Data, SN=310, FN=0, Flags=.p..R.F."
256,91.3944281,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-28dBm,,,"QoS Data, SN=311, FN=0, Flags=.p....F."
259,92.404443,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,181,-22dBm,,,"QoS Data, SN=312, FN=0, Flags=.p....F."
262,93.67721590000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-45dBm,,,"QoS Data, SN=313, FN=0, Flags=.p....F."
266,94.4006392,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-36dBm,,,"QoS Data, SN=314, FN=0, Flags=.p....F."
271,95.4780839,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-52dBm,,,"QoS Data, SN=315, FN=0, Flags=.p....F."
275,96.4016827,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-42dBm,,,"QoS Data, SN=316, FN=0, Flags=.p..R.F."
278,96.5036887,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-34dBm,,,"QoS Data, SN=317, FN=0, Flags=.p..R.F."
283,96.7088504,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-43dBm,,,"QoS Data, SN=318, FN=0, Flags=.p....F."
284,98.2561671,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-47dBm,,,"QoS Data, SN=319, FN=0, Flags=.p....F."
285,98.9386553,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-56dBm,,,"QoS Data, SN=320, FN=0, Flags=.p....F."
287,100.93209259999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-45dBm,,,"QoS Data, SN=321, FN=0, Flags=.p....F."
291,102.22448669999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-44dBm,,,"QoS Data, SN=322, FN=0, Flags=.p..R.F."
295,102.78650699999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-51dBm,,,"QoS Data, SN=323, FN=0, Flags=.p....F."
296,104.56885639999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-43dBm,,,"QoS Data, SN=324, FN=0, Flags=.p....F."
298,106.19470369999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-48dBm,,,"QoS Data, SN=325, FN=0, Flags=.p..R.F."
299,107.47957279999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-24dBm,,,"QoS Data, SN=326, FN=0, Flags=.p....F."
302,108.48559029999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-45dBm,,,"QoS Data, SN=327, FN=0, Flags=.p..R.F."
307,108.70719329999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-47dBm,,,"QoS Data, SN=328, FN=0, Flags=.p....F."
309,110.64396239999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-37dBm,,,"QoS Data, SN=329, FN=0, Flags=.p..R.F."
312,111.8027877,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-46dBm,,,"QoS Data, SN=330, FN=0, Flags=.p..R.F."
317,112.0465275,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-44dBm,,,"QoS Data, SN=331, FN=0, Flags=.p....F."
322,112.21890169999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-41dBm,,,"QoS Data, SN=332, FN=0, Flags=.p....F."
324,114.0100143,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-44dBm,,,"QoS Data, SN=333, FN=0, Flags=.p....F."
329,115.21894479999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-39dBm,,,"QoS Data, SN=334, FN=0, Flags=.p....F."
334,116.35493459999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-53dBm,,,"QoS Data, SN=335, FN=0, Flags=.p....F."
337,117.6624255,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-35dBm,,,"QoS Data, SN=336, FN=0, Flags=.p..R.F."
339,118.8848151,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-31dBm,,,"QoS Data, SN=337, FN=0, Flags=.p..R.F."
342,119.8649183,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-41dBm,,,"QoS Data, SN=338, FN=0, Flags=.p....F."
344,120.3746283,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-39dBm,,,"QoS Data, SN=339, FN=0, Flags=.p..R.F."
346,120.6686989,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-38dBm,,,"QoS Data, SN=340, FN=0, Flags=.p....F."
351,121.1487717,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-39dBm,,,"QoS Data, SN=341, FN=0, Flags=.p....F."
355,121.8188466,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-33dBm,,,"QoS Data, SN=342, FN=0, Flags=.p....F."
358,122.3363619,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-42dBm,,,"QoS Data, SN=343, FN=0, Flags=.p..R.F."
359,123.567861,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-40dBm,,,"QoS Data, SN=344, FN=0, Flags=.p....F."
