No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
3,0.0220185,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-29dBm,,,"QoS Data, SN=32, FN=0, Flags=.p..R.F."
6,1.545075,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-46dBm,,,"QoS Data, SN=33, FN=0, Flags=.p....F."
7,1.7092292,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-42dBm,,,"QoS Data, SN=34, FN=0, Flags=.p..R.F."
9,3.4901292,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-39dBm,,,"QoS Data, SN=35, FN=0, Flags=.p..R.F."
11,4.188473800000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-24dBm,,,"QoS Data, SN=36, FN=0, Flags=.p....F."
14,4.844806800000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-55dBm,,,"QoS Data, SN=37, FN=0, Flags=.p....F."
19,6.012576000000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-40dBm,,,"QoS Data, SN=38, FN=0, Flags=.p....F."
21,6.536603700000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-66dBm,,,"QoS Data, SN=39, FN=0, Flags=.p..R.F."
22,7.8608168,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-22dBm,,,"QoS Data, SN=40, FN=0, Flags=.p..R.F."
24,8.0685131,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-36dBm,,,"QoS Data, SN=41, FN=0, Flags=.p....F."
29,9.3434871,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-48dBm,,,"QoS Data, SN=42, FN=0, Flags=.p..R.F."
33,9.6357458,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-38dBm,,,"QoS Data, SN=43, FN=0, Flags=.p..R.F."
37,10.0181444,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-45dBm,,,"QoS Data, SN=44, FN=0, Flags=.p....F."
41,10.4895262,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-50dBm,,,"QoS Data, SN=45, FN=0, Flags=.p..R.F."
45,11.4859322,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-40dBm,,,"QoS Data, SN=46, FN=0, Flags=.p..R.F."
48,12.2964251,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-44dBm,,,"QoS Data, SN=47, FN=0, Flags=.p..R.F."
52,13.7770686,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-46dBm,,,"QoS Data, SN=48, FN=0, Flags=.p....F."
55,15.6745977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-33dBm,,,"QoS Data, SN=49, FN=0, Flags=.p....F."
59,16.0458633,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-39dBm,,,"QoS Data, SN=50, FN=0, Flags=.p....F."
60,16.8652471,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-34dBm,,,"QoS Data, SN=51, FN=0, Flags=.p....F."
61,18.0730754,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-66dBm,,,"QoS Data, SN=52, FN=0, Flags=.p..R.F."
63,18.4113031,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-47dBm,,,"QoS Data, SN=53, FN=0, Flags=.p....F."
66,19.0057878,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-40dBm,,,"QoS Data, SN=54, FN=0, Flags=.p....F."
70,20.2672358,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-61dBm,,,"QoS Data, SN=55, FN=0, Flags=.p....F."
72,21.240527,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-21dBm,,,"QoS Data, SN=56, FN=0, Flags=.p..R.F."
73,21.5817804,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-39dBm,,,"QoS Data, SN=57, FN=0, Flags=.p....F."
76,22.282446399999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-38dBm,,,"QoS Data, SN=58, FN=0, Flags=.p..R.F."
81,23.549672799999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,216,-41dBm,,,"QoS Data, SN=59, FN=0, Flags=.p....F."
84,24.761168699999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-41dBm,,,"QoS Data, SN=60, FN=0, Flags=.p....F."
88,26.372744099999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-38dBm,,,"QoS Data, SN=61, FN=0, Flags=.p..R.F."
93,26.736555399999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-41dBm,,,"QoS Data, SN=62, FN=0, Flags=.p....F."
94,28.035850599999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-48dBm,,,"QoS Data, SN=63, FN=0, Flags=.p....F."
99,28.294849499999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-44dBm,,,"QoS Data, SN=64, FN=0, Flags=.p....F."
104,30.237196699999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-29dBm,,,"QoS Data, SN=65, FN=0, Flags=.p..R.F."
107,30.690629599999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-63dBm,,,"QoS Data, SN=66, FN=0, Flags=.p..R.F."
112,31.685065999999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-52dBm,,,"QoS Data, SN=67, FN=0, Flags=.p....F."
117,31.726033499999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-62dBm,,,"QoS Data, SN=68, FN=0, Flags=.p....F."
119,32.18923109999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-58dBm,,,"QoS Data, SN=69, FN=0, Flags=.p....F."
120,33.37695719999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-37dBm,,,"QoS Data, SN=70, FN=0, Flags=.p....F."
123,34.61383059999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-52dBm,,,"QoS Data, SN=71, FN=0, Flags=.p....F."
127,35.281973799999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-47dBm,,,"QoS Data, SN=72, FN=0, Flags=.p..R.F."
132,37.062903299999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-39dBm,,,"QoS Data, SN=73, FN=0, Flags=.p..R.F."
133,38.00579389999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-55dBm,,,"QoS Data, SN=74, FN=0, Flags=.p....F."
135,38.574023999999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-46dBm,,,"QoS Data, SN=75, FN=0, Flags=.p....F."
140,40.4766383,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-50dBm,,,"QoS Data, SN=76, FN=0, Flags=.p....F."
143,41.68685,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-49dBm,,,"QoS Data, SN=77, FN=0, Flags=.p....F."
147,42.6486223,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-50dBm,,,"QoS Data, SN=78, FN=0, Flags=.p..R.F."
150,43.7374319,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-41dBm,,,"QoS Data, SN=79, FN=0, Flags=.p....F."
153,44.088991199999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-35dBm,,,"QoS Data, SN=80, FN=0, Flags=.p....F."
155,45.53501729999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-55dBm,,,"QoS Data, SN=81, FN=0, Flags=.p....F."
160,45.87048999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-23dBm,,,"QoS Data, SN=82, FN=0, Flags=.p....F."
161,47.42308759999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-35dBm,,,"QoS Data, SN=83, FN=0, Flags=.p....F."
165,48.100241299999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-26dBm,,,"QoS Data, SN=84, FN=0, Flags=.p....F."
168,49.59498949999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-53dBm,,,"QoS Data, SN=85, FN=0, Flags=.p....F."
170,49.845362399999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-39dBm,,,"QoS Data, SN=86, FN=0, Flags=.p....F."
172,50.331062799999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-33dBm,,,"QoS Data, SN=87, FN=0, Flags=.p....F."
176,50.59028889999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-57dBm,,,"QoS Data, SN=88, FN=0, Flags=.p....F."
177,51.147017699999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-40dBm,,,"QoS Data, SN=89, FN=0, Flags=.p....F."
180,52.30671359999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-36dBm,,,"QoS Data, SN=90, FN=0, Flags=.p....F."
184,54.26099889999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-37dBm,,,"QoS Data, SN=91, FN=0, Flags=.p....F."
188,54.59332119999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-64dBm,,,"QoS Data, SN=92, FN=0, Flags=.p....F."
190,56.35774589999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-46dBm,,,"QoS Data, SN=93, FN=0, Flags=.p....F."
195,57.55889689999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-27dBm,,,"QoS Data, SN=94, FN=0, Flags=.p....F."
196,58.9586839,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-56dBm,,,"QoS Data, SN=95, FN=0, Flags=.p....F."
199,60.2154551,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-30dBm,,,"QoS Data, SN=96, FN=0, Flags=.p....F."
202,60.3665771,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-49dBm,,,"QoS Data, SN=97, FN=0, Flags=.p..R.F."
206,60.839918,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-32dBm,,,"QoS Data, SN=98, FN=0, Flags=.p....F."
208,62.093193,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-37dBm,,,"QoS Data, SN=99, FN=0, Flags=.p..R.F."
212,62.2489471,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-41dBm,,,"QoS Data, SN=100, FN=0, Flags=.p..R.F."
216,63.7529053,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-51dBm,,,"QoS Data, SN=101, FN=0, Flags=.p..R.F."
217,65.3731634,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-26dBm,,,"QoS Data, SN=102, FN=0, Flags=.p....F."
222,65.5564804,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-53dBm,,,"QoS Data, SN=103, FN=0, Flags=.p..R.F."
225,66.880421,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-36dBm,,,"QoS Data, SN=104, FN=0, Flags=.p....F."
228,68.404993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-33dBm,,,"QoS Data, SN=105, FN=0, Flags=.p....F."
230,68.6020463,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-29dBm,,,"QoS Data, SN=106, FN=0, Flags=.p....F."
233,69.74338639999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-43dBm,,,"QoS Data, SN=107, FN=0, Flags=.p..R.F."
235,70.1324569,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-47dBm,,,"QoS Data, SN=108, FN=0, Flags=.p..R.F."
239,71.22791099999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-28dBm,,,"QoS Data, SN=109, FN=0, Flags=.p..R.F."
242,73.00304879999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-51dBm,,,"QoS Data, SN=110, FN=0, Flags=.p....F."
