No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
4,0.8624705,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-24dBm,,,"QoS Data, SN=125, FN=0, Flags=.p....F."
8,1.2386888,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-23dBm,,,"QoS Data, SN=126, FN=0, Flags=.p....F."
11,1.8995275999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-34dBm,,,"QoS Data, SN=127, FN=0, Flags=.p....F."
15,3.6662187999999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-31dBm,,,"QoS Data, SN=128, FN=0, Flags=.p....F."
17,4.5522399,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-16dBm,,,"QoS Data, SN=129, FN=0, Flags=.p....F."
18,5.9192316,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-31dBm,,,"QoS Data, SN=130, FN=0, Flags=.p....F."
22,6.7958049,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-44dBm,,,"QoS Data, SN=131, FN=0, Flags=.p..R.F."
25,7.6992949,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-49dBm,,,"QoS Data, SN=132, FN=0, Flags=.p....F."
30,8.2462619,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-48dBm,,,"QoS Data, SN=133, FN=0, Flags=.p....F."
32,8.3230803,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-26dBm,,,"QoS Data, SN=134, FN=0, Flags=.p....F."
34,8.6140086,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-35dBm,,,"QoS Data, SN=135, FN=0, Flags=.p....F."
38,10.3321309,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-40dBm,,,"QoS Data, SN=136, FN=0, Flags=.p....F."
40,11.061256199999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-27dBm,,,"QoS Data, SN=137, FN=0, Flags=.p....F."
43,12.2734688,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-34dBm,,,"QoS Data, SN=138, FN=0, Flags=.p..R.F."
48,13.4364818,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-25dBm,,,"QoS Data, SN=139, FN=0, Flags=.p....F."
49,14.664331299999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-34dBm,,,"QoS Data, SN=140, FN=0, Flags=.p..R.F."
50,14.732350899999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-27dBm,,,"QoS Data, SN=141, FN=0, Flags=.p....F."
53,16.6282434,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-28dBm,,,"QoS Data, SN=142, FN=0, Flags=.p..R.F."
54,17.9795488,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-77dBm,,,"QoS Data, SN=143, FN=0, Flags=.p....F."
55,19.101948,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-60dBm,,,"QoS Data, SN=144, FN=0, Flags=.p....F."
59,19.8691793,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-28dBm,,,"QoS Data, SN=145, FN=0, Flags=.p....F."
62,20.0021846,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-43dBm,,,"QoS Data, SN=146, FN=0, Flags=.p..R.F."
65,20.6788232,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-37dBm,,,"QoS Data, SN=147, FN=0, Flags=.p....F."
68,21.6435478,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-26dBm,,,"QoS Data, SN=148, FN=0, Flags=.p..R.F."
73,21.8885041,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-40dBm,,,"QoS Data, SN=149, FN=0, Flags=.p..R.F."
74,23.686783199999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-19dBm,,,"QoS Data, SN=150, FN=0, Flags=.p....F."
77,24.7676408,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-32dBm,,,"QoS Data, SN=151, FN=0, Flags=.p..R.F."
80,25.3026718,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-40dBm,,,"QoS Data, SN=152, FN=0, Flags=.p....F."
84,26.305947099999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-30dBm,,,"QoS Data, SN=153, FN=0, Flags=.p..R.F."
85,27.886606799999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-24dBm,,,"QoS Data, SN=154, FN=0, Flags=.p..R.F."
90,29.754196399999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-26dBm,,,"QoS Data, SN=155, FN=0, Flags=.p....F."
94,31.214530999999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-43dBm,,,"QoS Data, SN=156, FN=0, Flags=.p....F."
99,32.895063099999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-21dBm,,,"QoS Data, SN=157, FN=0, Flags=.p....F."
100,34.751655899999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-33dBm,,,"QoS Data, SN=158, FN=0, Flags=.p....F."
104,35.28487629999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-44dBm,,,"QoS Data, SN=159, FN=0, Flags=.p....F."
108,35.672341599999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-45dBm,,,"QoS Data, SN=160, FN=0, Flags=.p....F."
112,36.9238411,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-36dBm,,,"QoS Data, SN=161, FN=0, Flags=.p..R.F."
113,37.4135444,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-41dBm,,,"QoS Data, SN=162, FN=0, Flags=.p....F."
118,37.744025,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-30dBm,,,"QoS Data, SN=163, FN=0, Flags=.p..R.F."
119,38.0449458,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-24dBm,,,"QoS Data, SN=164, FN=0, Flags=.p..R.F."
122,39.9209054,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-38dBm,,,"QoS Data, SN=165, FN=0, Flags=.p..R.F."
124,40.7481771,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-32dBm,,,"QoS Data, SN=166, FN=0, Flags=.p....F."
125,41.8154918,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-34dBm,,,"QoS Data, SN=167, FN=0, Flags=.p....F."
128,43.5162725,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-42dBm,,,"QoS Data, SN=168, FN=0, Flags=.p..R.F."
