No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
3,1.7561839,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-42dBm,,,"QoS Data, SN=274, FN=0, Flags=.p....F."
6,2.1376971,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-56dBm,,,"QoS Data, SN=275, FN=0, Flags=.p....F."
11,3.3976040000000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-33dBm,,,"QoS Data, SN=276, FN=0, Flags=.p....F."
15,3.8191868,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-36dBm,,,"QoS Data, SN=277, FN=0, Flags=.p....F."
19,4.3086671,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-42dBm,,,"QoS Data, SN=278, FN=0, Flags=.p..R.F."
23,5.0148799,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-41dBm,,,"QoS Data, SN=279, FN=0, Flags=.p..R.F."
25,5.9648288,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-51dBm,,,"QoS Data, SN=280, FN=0, Flags=.p....F."
27,6.7327255,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-61dBm,,,"QoS Data, SN=281, FN=0, Flags=.p..R.F."
29,8.5890121,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-65dBm,,,"QoS Data, SN=282, FN=0, Flags=.p....F."
32,8.6689921,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-37dBm,,,"QoS Data, SN=283, FN=0, Flags=.p..R.F."
36,9.4904319,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-46dBm,,,"QoS Data, SN=284, FN=0, Flags=.p..R.F."
40,9.7858564,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-32dBm,,,"QoS Data, SN=285, FN=0, Flags=.p....F."
43,10.5979644,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-43dBm,,,"QoS Data, SN=286, FN=0, Flags=.p....F."
47,11.475728700000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-71dBm,,,"QoS Data, SN=287, FN=0, Flags=.p....F."
52,11.702322800000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-64dBm,,,"QoS Data, SN=288, FN=0, Flags=.p....F."
53,11.709158200000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-69dBm,,,"QoS Data, SN=289, FN=0, Flags=.p....F."
54,12.176088900000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-71dBm,,,"QoS Data, SN=290, FN=0, Flags=.p....F."
58,14.0075271,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-44dBm,,,"QoS Data, SN=291, FN=0, Flags=.p....F."
63,15.730194500000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-37dBm,,,"QoS Data, SN=292, FN=0, Flags=.p..R.F."
65,17.6815821,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-35dBm,,,"QoS Data, SN=293, FN=0, Flags=.p....F."
70,19.344487,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-64dBm,,,"QoS Data, SN=294, FN=0, Flags=.p..R.F."
74,19.5432025,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-28dBm,,,"QoS Data, SN=295, FN=0, Flags=.p....F."
79,20.0608084,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-71dBm,,,"QoS Data, SN=296, FN=0, Flags=.p....F."
82,20.3948166,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-23dBm,,,"QoS Data, SN=297, FN=0, Flags=.p..R.F."
83,21.351871499999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-49dBm,,,"QoS Data, SN=298, FN=0, Flags=.p....F."
87,22.250235699999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-52dBm,,,"QoS Data, SN=299, FN=0, Flags=.p..R.F."
88,23.054018399999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-54dBm,,,"QoS Data, SN=300, FN=0, Flags=.p..R.F."
89,24.476641499999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-54dBm,,,"QoS Data, SN=301, FN=0, Flags=.p....F."
93,25.341313899999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-26dBm,,,"QoS Data, SN=302, FN=0, Flags=.p....F."
98,26.172714099999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-52dBm,,,"QoS Data, SN=303, FN=0, Flags=.p....F."
103,26.422088699999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-73dBm,,,"QoS Data, SN=304, FN=0, Flags=.p..R.F."
108,27.815310699999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-41dBm,,,"QoS Data, SN=305, FN=0, Flags=.p....F."
112,29.479372799999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-43dBm,,,"QoS Data, SN=306, FN=0, Flags=.p....F."
113,30.554290799999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-44dBm,,,"QoS Data, SN=307, FN=0, Flags=.p....F."
117,31.308943499999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-46dBm,,,"QoS Data, SN=308, FN=0, Flags=.p....F."
118,32.6303858,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-33dBm,,,"QoS Data, SN=309, FN=0, Flags=.p....F."
119,33.023134,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-44dBm,,,"QoS Data, SN=310, FN=0, Flags=.p..R.F."
123,34.6902626,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-44dBm,,,"QoS Data, SN=311, FN=0, Flags=.p..R.F."
126,35.621371499999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-42dBm,,,"QoS Data, SN=312, FN=0, Flags=.p....F."
127,35.769885099999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-41dBm,,,"QoS Data, SN=313, FN=0, Flags=.p..R.F."
129,36.040314099999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-60dBm,,,"QoS Data, SN=314, FN=0, Flags=.p..R.F."
131,36.098309699999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-45dBm,,,"QoS Data, SN=315, FN=0, Flags=.p....F."
136,37.696389999999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-44dBm,,,"QoS Data, SN=316, FN=0, Flags=.p....F."
137,38.876821199999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-44dBm,,,"QoS Data, SN=317, FN=0, Flags=.p..R.F."
142,39.41452639999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-40dBm,,,"QoS Data, SN=318, FN=0, Flags=.p....F."
147,40.33554399999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-42dBm,,,"QoS Data, SN=319, FN=0, Flags=.p..R.F."
152,40.574627199999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-59dBm,,,"QoS Data, SN=320, FN=0, Flags=.p....F."
154,42.157762299999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-35dBm,,,"QoS Data, SN=321, FN=0, Flags=.p....F."
155,43.6674739,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-49dBm,,,"QoS Data, SN=322, FN=0, Flags=.p....F."
157,44.4800289,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-51dBm,,,"QoS Data, SN=323, FN=0, Flags=.p..R.F."
160,45.7122366,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-34dBm,,,"QoS Data, SN=324, FN=0, Flags=.p....F."
165,46.6920594,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-37dBm,,,"QoS Data, SN=325, FN=0, Flags=.p..R.F."
167,47.9822371,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-47dBm,,,"QoS Data, SN=326, FN=0, Flags=.p....F."
170,49.42886,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-46dBm,,,"QoS Data, SN=327, FN=0, Flags=.p....F."
174,51.2149504,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-37dBm,,,"QoS Data, SN=328, FN=0, Flags=.p....F."
179,52.3903387,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-22dBm,,,"QoS Data, SN=329, FN=0, Flags=.p..R.F."
181,54.212833,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-41dBm,,,"QoS Data, SN=330, FN=0, Flags=.p..R.F."
185,54.8706496,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-38dBm,,,"QoS Data, SN=331, FN=0, Flags=.p..R.F."
189,55.6316596,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-61dBm,,,"QoS Data, SN=332, FN=0, Flags=.p....F."
191,57.1694567,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-40dBm,,,"QoS Data, SN=333, FN=0, Flags=.p..R.F."
192,59.1240379,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-19dBm,,,"QoS Data, SN=334, FN=0, Flags=.p..R.F."
193,59.636213399999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-43dBm,,,"QoS Data, SN=335, FN=0, Flags=.p..R.F."
198,60.7548755,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-54dBm,,,"QoS Data, SN=336, FN=0, Flags=.p..R.F."
201,60.906189399999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-27dBm,,,"QoS Data, SN=337, FN=0, Flags=.p....F."
204,62.358361099999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-51dBm,,,"QoS Data, SN=338, FN=0, Flags=.p....F."
207,64.12799869999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-27dBm,,,"QoS Data, SN=339, FN=0, Flags=.p....F."
210,65.85111579999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-33dBm,,,"QoS Data, SN=340, FN=0, Flags=.p....F."
214,67.03987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-39dBm,,,"QoS Data, SN=341, FN=0, Flags=.p..R.F."
217,67.48711139999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-63dBm,,,"QoS Data, SN=342, FN=0, Flags=.p....F."
219,67.52345249999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-45dBm,,,"QoS Data, SN=343, FN=0, Flags=.p....F."
224,68.49038339999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-62dBm,,,"QoS Data, SN=344, FN=0, Flags=.p..R.F."
229,70.11632999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-49dBm,,,"QoS Data, SN=345, FN=0, Flags=.p..R.F."
233,70.16264179999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-36dBm,,,"QoS Data, SN=346, FN=0, Flags=.p....F."
236,71.44887969999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-52dBm,,,"QoS Data, SN=347, FN=0, Flags=.p....F."
237,71.89361659999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-71dBm,,,"QoS Data, SN=348, FN=0, Flags=.p..R.F."
242,72.00030399999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-50dBm,,,"QoS Data, SN=349, FN=0, Flags=.p..R.F."
243,73.51297909999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-25dBm,,,"QoS Data, SN=350, FN=0, Flags=.p..R.F."
248,74.31744409999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-62dBm,,,"QoS Data, SN=351, FN=0, Flags=.p....F."
251,74.81499939999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-63dBm,,,"QoS Data, SN=352, FN=0, Flags=.p..R.F."
254,76.19458499999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-35dBm,,,"QoS Data, SN=353, FN=0, Flags=.p....F."
258,76.63995469999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-43dBm,,,"QoS Data, SN=354, FN=0, Flags=.p....F."
259,76.75584919999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-30dBm,,,"QoS Data, SN=355, FN=0, Flags=.p....F."
262,77.30267799999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-43dBm,,,"QoS Data, SN=356, FN=0, Flags=.p..R.F."
267,78.10683599999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-40dBm,,,"QoS Data, SN=357, FN=0, Flags=.p..R.F."
269,79.51465359999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-76dBm,,,"QoS Data, SN=358, FN=0, Flags=.p....F."
272,81.01419569999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-59dBm,,,"QoS Data, SN=359, FN=0, Flags=.p....F."
276,81.24046609999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-47dBm,,,"QoS Data, SN=360, FN=0, Flags=.p....F."
277,82.82208409999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-69dBm,,,"QoS Data, SN=361, FN=0, Flags=.p....F."
281,82.97927619999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-45dBm,,,"QoS Data, SN=362, FN=0, Flags=.p..R.F."
285,84.11323599999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-37dBm,,,"QoS Data, SN=363, FN=0, Flags=.p..R.F."
286,84.31712659999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-58dBm,,,"QoS Data, SN=364, FN=0, Flags=.p....F."
290,84.47920879999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-61dBm,,,"QoS Data, SN=365, FN=0, Flags=.p....F."
292,86.18076999999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-33dBm,,,"QoS Data, SN=366, FN=0, Flags=.p....F."
296,88.07141269999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-47dBm,,,"QoS Data, SN=367, FN=0, Flags=.p..R.F."
299,88.19536249999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-30dBm,,,"QoS Data, SN=368, FN=0, Flags=.p....F."
303,89.90050939999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-39dBm,,,"QoS Data, SN=369, FN=0, Flags=.p....F."
308,91.09746799999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-58dBm,,,"QoS Data, SN=370, FN=0, Flags=.p..R.F."
309,92.04573029999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-20dBm,,,"QoS Data, SN=371, FN=0, Flags=.p....F."
310,92.56510909999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-44dBm,,,"QoS Data, SN=372, FN=0, Flags=.p..R.F."
315,94.23250529999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-50dBm,,,"QoS Data, SN=373, FN=0, Flags=.p....F."
318,95.86942239999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-52dBm,,,"QoS Data, SN=374, FN=0, Flags=.p..R.F."
321,96.2522973,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-29dBm,,,"QoS Data, SN=375, FN=0, Flags=.p....F."
326,96.82437189999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-40dBm,,,"QoS Data, SN=376, FN=0, Flags=.p..R.F."
327,97.04825899999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-46dBm,,,"QoS Data, SN=377, FN=0, Flags=.p....F."
332,99.02202379999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-44dBm,,,"QoS Data, SN=378, FN=0, Flags=.p....F."
335,99.23615509999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-21dBm,,,"QoS Data, SN=379, FN=0, Flags=.p....F."
338,99.9814938,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-65dBm,,,"QoS Data, SN=380, FN=0, Flags=.p..R.F."
339,99.9894396,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-31dBm,,,"QoS Data, SN=381, FN=0, Flags=.p....F."
341,100.5912559,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-30dBm,,,"QoS Data, SN=382, FN=0, Flags=.p....F."
346,102.03576399999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-48dBm,,,"QoS Data, SN=383, FN=0, Flags=.p....F."
348,103.19164659999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-30dBm,,,"QoS Data, SN=384, FN=0, Flags=.p....F."
352,104.83057259999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-39dBm,,,"QoS Data, SN=385, FN=0, Flags=.p....F."
356,105.50742939999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-54dBm,,,"QoS Data, SN=386, FN=0, Flags=.p....F."
358,106.39962759999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-35dBm,,,"QoS Data, SN=387, FN=0, Flags=.p..R.F."
359,106.86776909999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-63dBm,,,"QoS Data, SN=388, FN=0, Flags=.p....F."
362,108.28825569999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-55dBm,,,"QoS Data, SN=389, FN=0, Flags=.p....F."
363,108.41648029999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-46dBm,,,"QoS Data, SN=390, FN=0, Flags=.p....F."
368,109.73012779999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-39dBm,,,"QoS Data, SN=391, FN=0, Flags=.p....F."
373,110.80654799999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-38dBm,,,"QoS Data, SN=392, FN=0, Flags=.p..R.F."
375,111.23915689999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-43dBm,,,"QoS Data, SN=393, FN=0, Flags=.p....F."
380,112.63502799999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-51dBm,,,"QoS Data, SN=394, FN=0, Flags=.p....F."
382,114.51280789999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-44dBm,,,"QoS Data, SN=395, FN=0, Flags=.p..R.F."
386,115.04756339999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-40dBm,,,"QoS Data, SN=396, FN=0, Flags=.p....F."
391,116.90124599999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-33dBm,,,"QoS Data, SN=397, FN=0, Flags=.p....F."
396,117.95517929999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-29dBm,,,"QoS Data, SN=398, FN=0, Flags=.p..R.F."
401,118.67180639999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-58dBm,,,"QoS Data, SN=399, FN=0, Flags=.p....F."
402,120.48319349999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-40dBm,,,"QoS Data, SN=400, FN=0, Flags=.p....F."
405,121.43847789999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-53dBm,,,"QoS Data, SN=401, FN=0, Flags=.p....F."
410,122.78117049999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-52dBm,,,"QoS Data, SN=402, FN=0, Flags=.p....F."
413,124.43794279999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-43dBm,,,"QoS Data, SN=403, FN=0, Flags=.p..R.F."
418,125.91868399999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-57dBm,,,"QoS Data, SN=404, FN=0, Flags=.p....F."
420,125.94147679999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-50dBm,,,"QoS Data, SN=405, FN=0, Flags=.p....F."
422,127.44247179999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-53dBm,,,"QoS Data, SN=406, FN=0, Flags=.p....F."
424,128.37957289999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-48dBm,,,"QoS Data, SN=407, FN=0, Flags=.p....F."
425,129.81643899999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-59dBm,,,"QoS Data, SN=408, FN=0, Flags=.p....F."
427,130.7146393,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-35dBm,,,"QoS Data, SN=409, FN=0, Flags=.p....F."
430,132.32595759999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-46dBm,,,"QoS Data, SN=410, FN=0, Flags=.p....F."
431,132.8115317,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-35dBm,,,"QoS Data, SN=411, FN=0, Flags=.p..R.F."
434,134.5235488,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-56dBm,,,"QoS Data, SN=412, FN=0, Flags=.p....F."
435,136.16548749999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-39dBm,,,"QoS Data, SN=413, FN=0, Flags=.p....F."
437,136.93072829999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-51dBm,,,"QoS Data, SN=414, FN=0, Flags=.p....F."
439,138.62928469999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-42dBm,,,"QoS Data, SN=415, FN=0, Flags=.p....F."
443,138.98529559999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-66dBm,,,"QoS Data, SN=416, FN=0, Flags=.p..R.F."
448,140.27351089999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-50dBm,,,"QoS Data, SN=417, FN=0, Flags=.p....F."
449,141.87678859999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-56dBm,,,"QoS Data, SN=418, FN=0, Flags=.p....F."
453,142.34909379999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-51dBm,,,"QoS Data, SN=419, FN=0, Flags=.p....F."
457,143.59370559999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-26dBm,,,"QoS Data, SN=420, FN=0, Flags=.p..R.F."
462,144.30588459999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-77dBm,,,"QoS Data, SN=421, FN=0, Flags=.p....F."
467,145.92384159999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-52dBm,,,"QoS Data, SN=422, FN=0, Flags=.p....F."
470,147.10989679999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-53dBm,,,"QoS Data, SN=423, FN=0, Flags=.p..R.F."
473,147.30534619999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-44dBm,,,"QoS Data, SN=424, FN=0, Flags=.p....F."
477,148.21569939999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-50dBm,,,"QoS Data, SN=425, FN=0, Flags=.p....F."
478,148.23451929999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-67dBm,,,"QoS Data, SN=426, FN=0, Flags=.p....F."
481,148.70988879999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-41dBm,,,"QoS Data, SN=427, FN=0, Flags=.p..R.F."
482,149.91420379999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-38dBm,,,"QoS Data, SN=428, FN=0, Flags=.p....F."
485,150.62888909999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-59dBm,,,"QoS Data, SN=429, FN=0, Flags=.p....F."
487,152.0002118,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-25dBm,,,"QoS Data, SN=430, FN=0, Flags=.p....F."
491,153.53846289999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-42dBm,,,"QoS Data, SN=431, FN=0, Flags=.p....F."
496,153.73641099999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-29dBm,,,"QoS Data, SN=432, FN=0, Flags=.p....F."
