No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
3,1.3361437999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-43dBm,,,"QoS Data, SN=667, FN=0, Flags=.p....F."
8,2.0600726,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-29dBm,,,"QoS Data, SN=668, FN=0, Flags=.p....F."
13,2.2752758999999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-42dBm,,,"QoS Data, SN=669, FN=0, Flags=.p..R.F."
16,3.3235049999999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-36dBm,,,"QoS Data, SN=670, FN=0, Flags=.p....F."
17,5.2630918,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-56dBm,,,"QoS Data, SN=671, FN=0, Flags=.p..R.F."
20,6.4601875,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-21dBm,,,"QoS Data, SN=672, FN=0, Flags=.p....F."
22,6.8607125,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-56dBm,,,"QoS Data, SN=673, FN=0, Flags=.p....F."
27,6.9400582,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-29dBm,,,"QoS Data, SN=674, FN=0, Flags=.p..R.F."
29,8.2079442,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,192,-55dBm,,,"QoS Data, SN=675, FN=0, Flags=.p..R.F."
32,9.7257334,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-19dBm,,,"QoS Data, SN=676, FN=0, Flags=.p..R.F."
33,10.687097999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-40dBm,,,"QoS Data, SN=677, FN=0, Flags=.p..R.F."
35,11.841224699999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-17dBm,,,"QoS Data, SN=678, FN=0, Flags=.p....F."
40,12.137271199999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-35dBm,,,"QoS Data, SN=679, FN=0, Flags=.p..R.F."
42,13.762108899999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-31dBm,,,"QoS Data, SN=680, FN=0, Flags=.p....F."
47,14.225545599999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-33dBm,,,"QoS Data, SN=681, FN=0, Flags=.p....F."
48,15.0798575,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-33dBm,,,"QoS Data, SN=682, FN=0, Flags=.p....F."
53,15.9432119,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-59dBm,,,"QoS Data, SN=683, FN=0, Flags=.p..R.F."
57,16.5424277,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-47dBm,,,"QoS Data, SN=684, FN=0, Flags=.p....F."
60,17.617001300000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-65dBm,,,"QoS Data, SN=685, FN=0, Flags=.p....F."
65,19.459439900000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-26dBm,,,"QoS Data, SN=686, FN=0, Flags=.p..R.F."
67,20.618544100000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,151,-35dBm,,,"QoS Data, SN=687, FN=0, Flags=.p....F."
