No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
6,0.6225527,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-51dBm,,,"QoS Data, SN=873, FN=0, Flags=.p..R.F."
10,1.7661669,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-62dBm,,,"QoS Data, SN=874, FN=0, Flags=.p..R.F."
11,3.4897271,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-59dBm,,,"QoS Data, SN=875, FN=0, Flags=.p..R.F."
12,4.7060313,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,192,-44dBm,,,"QoS Data, SN=876, FN=0, Flags=.p....F."
16,6.1467262,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-58dBm,,,"QoS Data, SN=877, FN=0, Flags=.p..R.F."
21,7.6193273,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-53dBm,,,"QoS Data, SN=878, FN=0, Flags=.p..R.F."
24,8.2433989,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-35dBm,,,"QoS Data, SN=879, FN=0, Flags=.p....F."
29,9.7664608,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-48dBm,,,"QoS Data, SN=880, FN=0, Flags=.p..R.F."
32,9.9682405,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-40dBm,,,"QoS Data, SN=881, FN=0, Flags=.p....F."
37,10.1070854,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-41dBm,,,"QoS Data, SN=882, FN=0, Flags=.p....F."
42,10.132243200000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-40dBm,,,"QoS Data, SN=883, FN=0, Flags=.p..R.F."
45,10.4643305,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-51dBm,,,"QoS Data, SN=884, FN=0, Flags=.p....F."
46,10.8154464,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-27dBm,,,"QoS Data, SN=885, FN=0, Flags=.p....F."
51,11.349848600000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-57dBm,,,"QoS Data, SN=886, FN=0, Flags=.p....F."
54,12.639170600000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-64dBm,,,"QoS Data, SN=887, FN=0, Flags=.p..R.F."
58,13.458407500000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-37dBm,,,"QoS Data, SN=888, FN=0, Flags=.p..R.F."
61,14.119765800000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-47dBm,,,"QoS Data, SN=889, FN=0, Flags=.p....F."
66,15.774619800000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-33dBm,,,"QoS Data, SN=890, FN=0, Flags=.p..R.F."
70,17.5821244,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-50dBm,,,"QoS Data, SN=891, FN=0, Flags=.p....F."
72,19.1617697,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-54dBm,,,"QoS Data, SN=892, FN=0, Flags=.p....F."
73,20.2199134,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-40dBm,,,"QoS Data, SN=893, FN=0, Flags=.p....F."
75,21.633995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-53dBm,,,"QoS Data, SN=894, FN=0, Flags=.p....F."
77,22.4564272,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-51dBm,,,"QoS Data, SN=895, FN=0, Flags=.p....F."
