No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
2,0.0821269,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-31dBm,,,"QoS Data, SN=543, FN=0, Flags=.p....F."
3,1.6151817,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-16dBm,,,"QoS Data, SN=544, FN=0, Flags=.p....F."
7,2.5869016,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-48dBm,,,"QoS Data, SN=545, FN=0, Flags=.p..R.F."
12,4.4085515,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-38dBm,,,"QoS Data, SN=546, FN=0, Flags=.p....F."
13,6.16599,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-48dBm,,,"QoS Data, SN=547, FN=0, Flags=.p....F."
16,6.4027351999999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-33dBm,,,"QoS Data, SN=548, FN=0, Flags=.p..R.F."
21,6.6207746,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-30dBm,,,"QoS Data, SN=549, FN=0, Flags=.p..R.F."
24,7.8616398,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-38dBm,,,"QoS Data, SN=550, FN=0, Flags=.p....F."
29,9.620164299999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-29dBm,,,"QoS Data, SN=551, FN=0, Flags=.p..R.F."
34,11.294260099999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-40dBm,,,"QoS Data, SN=552, FN=0, Flags=.p....F."
37,11.939421,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-29dBm,,,"QoS Data, SN=553, FN=0, Flags=.p....F."
42,12.616546999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-30dBm,,,"QoS Data, SN=554, FN=0, Flags=.p....F."
47,13.452433899999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-25dBm,,,"QoS Data, SN=555, FN=0, Flags=.p....F."
51,14.241338099999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-39dBm,,,"QoS Data, SN=556, FN=0, Flags=.p....F."
56,14.873789899999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-52dBm,,,"QoS Data, SN=557, FN=0, Flags=.p....F."
57,15.465994999999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-34dBm,,,"QoS Data, SN=558, FN=0, Flags=.p....F."
62,17.348160999999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-33dBm,,,"QoS Data, SN=559, FN=0, Flags=.p....F."
63,18.819542799999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-18dBm,,,"QoS Data, SN=560, FN=0, Flags=.p..R.F."
68,19.746711199999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-42dBm,,,"QoS Data, SN=561, FN=0, Flags=.p....F."
72,21.436807999999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-37dBm,,,"QoS Data, SN=562, FN=0, Flags=.p..R.F."
74,23.102660999999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-62dBm,,,"QoS Data, SN=563, FN=0, Flags=.p....F."
77,23.108410399999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-36dBm,,,"QoS Data, SN=564, FN=0, Flags=.p..R.F."
79,24.212867199999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-50dBm,,,"QoS Data, SN=565, FN=0, Flags=.p....F."
80,24.282895999999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-79dBm,,,"QoS Data, SN=566, FN=0, Flags=.p..R.F."
82,24.315287599999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-30dBm,,,"QoS Data, SN=567, FN=0, Flags=.p....F."
86,25.521796499999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-24dBm,,,"QoS Data, SN=568, FN=0, Flags=.p....F."
88,26.251358299999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-31dBm,,,"QoS Data, SN=569, FN=0, Flags=.p..R.F."
92,27.308197999999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-42dBm,,,"QoS Data, SN=570, FN=0, Flags=.p..R.F."
97,28.544292699999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-44dBm,,,"QoS Data, SN=571, FN=0, Flags=.p....F."
100,29.46567079999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-35dBm,,,"QoS Data, SN=572, FN=0, Flags=.p..R.F."
103,30.79203999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-20dBm,,,"QoS Data, SN=573, FN=0, Flags=.p....F."
105,31.669768999999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-47dBm,,,"QoS Data, SN=574, FN=0, Flags=.p....F."
109,33.03248579999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-21dBm,,,"QoS Data, SN=575, FN=0, Flags=.p....F."
111,35.01258329999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-35dBm,,,"QoS Data, SN=576, FN=0, Flags=.p....F."
112,36.39702669999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-56dBm,,,"QoS Data, SN=577, FN=0, Flags=.p....F."
117,36.53897529999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-30dBm,,,"QoS Data, SN=578, FN=0, Flags=.p....F."
119,36.54790539999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-34dBm,,,"QoS Data, SN=579, FN=0, Flags=.p....F."
122,38.11122139999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-26dBm,,,"QoS Data, SN=580, FN=0, Flags=.p..R.F."
123,39.27586739999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-24dBm,,,"QoS Data, SN=581, FN=0, Flags=.p....F."
126,41.13108229999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-24dBm,,,"QoS Data, SN=582, FN=0, Flags=.p....F."
127,42.988292499999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-44dBm,,,"QoS Data, SN=583, FN=0, Flags=.p..R.F."
131,43.51263989999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-46dBm,,,"QoS Data, SN=584, FN=0, Flags=.p....F."
136,45.16482509999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-20dBm,,,"QoS Data, SN=585, FN=0, Flags=.p....F."
140,45.93255099999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-40dBm,,,"QoS Data, SN=586, FN=0, Flags=.p....F."
144,47.88117259999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-36dBm,,,"QoS Data, SN=587, FN=0, Flags=.p....F."
147,49.06575439999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-57dBm,,,"QoS Data, SN=588, FN=0, Flags=.p..R.F."
150,50.54332069999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-77dBm,,,"QoS Data, SN=589, FN=0, Flags=.p..R.F."
154,50.57430589999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-52dBm,,,"QoS Data, SN=590, FN=0, Flags=.p....F."
159,51.11524889999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-42dBm,,,"QoS Data, SN=591, FN=0, Flags=.p....F."
163,51.14891609999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-27dBm,,,"QoS Data, SN=592, FN=0, Flags=.p....F."
168,52.92682209999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-27dBm,,,"QoS Data, SN=593, FN=0, Flags=.p....F."
172,53.72095129999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-26dBm,,,"QoS Data, SN=594, FN=0, Flags=.p..R.F."
177,54.12393649999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-39dBm,,,"QoS Data, SN=595, FN=0, Flags=.p..R.F."
180,56.00275579999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-26dBm,,,"QoS Data, SN=596, FN=0, Flags=.p....F."
182,57.791428299999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-35dBm,,,"QoS Data, SN=597, FN=0, Flags=.p....F."
185,59.197660599999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-29dBm,,,"QoS Data, SN=598, FN=0, Flags=.p....F."
188,61.180580699999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-41dBm,,,"QoS Data, SN=599, FN=0, Flags=.p....F."
191,62.97006169999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-47dBm,,,"QoS Data, SN=600, FN=0, Flags=.p..R.F."
194,63.54131599999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-28dBm,,,"QoS Data, SN=601, FN=0, Flags=.p....F."
