No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
2,0.7791176,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-34dBm,,,"QoS Data, SN=784, FN=0, Flags=.p....F."
6,2.7343659999999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-52dBm,,,"QoS Data, SN=785, FN=0, Flags=.p..R.F."
8,3.7957633,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-40dBm,,,"QoS Data, SN=786, FN=0, Flags=.p..R.F."
11,4.9042973,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,192,-35dBm,,,"QoS Data, SN=787, FN=0, Flags=.p..R.F."
13,6.8332466,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-54dBm,,,"QoS Data, SN=788, FN=0, Flags=.p....F."
14,8.561044299999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-40dBm,,,"QoS Data, SN=789, FN=0, Flags=.p....F."
19,8.665410499999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-27dBm,,,"QoS Data, SN=790, FN=0, Flags=.p....F."
23,8.879974499999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-27dBm,,,"QoS Data, SN=791, FN=0, Flags=.p....F."
26,9.174688899999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-22dBm,,,"QoS Data, SN=792, FN=0, Flags=.p....F."
27,10.667158699999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-40dBm,,,"QoS Data, SN=793, FN=0, Flags=.p..R.F."
29,11.409429999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-38dBm,,,"QoS Data, SN=794, FN=0, Flags=.p..R.F."
34,11.717137199999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-29dBm,,,"QoS Data, SN=795, FN=0, Flags=.p..R.F."
39,12.209878399999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-30dBm,,,"QoS Data, SN=796, FN=0, Flags=.p....F."
