No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
4,1.4319885,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-29dBm,,,"QoS Data, SN=892, FN=0, Flags=.p....F."
9,3.0167960000000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-46dBm,,,"QoS Data, SN=893, FN=0, Flags=.p....F."
11,4.7091392,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-41dBm,,,"QoS Data, SN=894, FN=0, Flags=.p....F."
16,6.3987628,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-36dBm,,,"QoS Data, SN=895, FN=0, Flags=.p..R.F."
19,7.2394614,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-34dBm,,,"QoS Data, SN=896, FN=0, Flags=.p..R.F."
23,8.306629,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-33dBm,,,"QoS Data, SN=897, FN=0, Flags=.p....F."
24,9.5309341,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-20dBm,,,"QoS Data, SN=898, FN=0, Flags=.p..R.F."
25,11.1248604,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-36dBm,,,"QoS Data, SN=899, FN=0, Flags=.p..R.F."
26,12.195782399999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-38dBm,,,"QoS Data, SN=900, FN=0, Flags=.p..R.F."
28,13.1351833,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-46dBm,,,"QoS Data, SN=901, FN=0, Flags=.p..R.F."
31,14.9318253,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-51dBm,,,"QoS Data, SN=902, FN=0, Flags=.p..R.F."
33,16.6280091,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-23dBm,,,"QoS Data, SN=903, FN=0, Flags=.p..R.F."
34,18.5648421,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-34dBm,,,"QoS Data, SN=904, FN=0, Flags=.p....F."
38,19.1928992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-36dBm,,,"QoS Data, SN=905, FN=0, Flags=.p....F."
43,20.273020799999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-26dBm,,,"QoS Data, SN=906, FN=0, Flags=.p..R.F."
44,21.759871999999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-36dBm,,,"QoS Data, SN=907, FN=0, Flags=.p..R.F."
45,23.3277504,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-20dBm,,,"QoS Data, SN=908, FN=0, Flags=.p....F."
50,23.7372513,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-55dBm,,,"QoS Data, SN=909, FN=0, Flags=.p....F."
51,24.5182209,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-57dBm,,,"QoS Data, SN=910, FN=0, Flags=.p....F."
56,24.7127092,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-46dBm,,,"QoS Data, SN=911, FN=0, Flags=.p....F."
59,26.4620787,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-25dBm,,,"QoS Data, SN=912, FN=0, Flags=.p..R.F."
62,27.0288959,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-24dBm,,,"QoS Data, SN=913, FN=0, Flags=.p....F."
64,27.309367599999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-48dBm,,,"QoS Data, SN=914, FN=0, Flags=.p....F."
66,28.7965776,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-33dBm,,,"QoS Data, SN=915, FN=0, Flags=.p....F."
71,28.9570381,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-37dBm,,,"QoS Data, SN=916, FN=0, Flags=.p....F."
