No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
3,0.590532,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-16dBm,,,"QoS Data, SN=132, FN=0, Flags=.p....F."
6,1.7831796999999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-44dBm,,,"QoS Data, SN=133, FN=0, Flags=.p....F."
7,2.1844615,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-35dBm,,,"QoS Data, SN=134, FN=0, Flags=.p....F."
12,4.075196699999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-34dBm,,,"QoS Data, SN=135, FN=0, Flags=.p....F."
13,5.32743,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-55dBm,,,"QoS Data, SN=136, FN=0, Flags=.p....F."
18,5.702960699999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-22dBm,,,"QoS Data, SN=137, FN=0, Flags=.p..R.F."
23,5.999910999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-43dBm,,,"QoS Data, SN=138, FN=0, Flags=.p....F."
28,6.884429299999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-20dBm,,,"QoS Data, SN=139, FN=0, Flags=.p....F."
33,7.776693599999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-31dBm,,,"QoS Data, SN=140, FN=0, Flags=.p....F."
37,8.567477799999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-37dBm,,,"QoS Data, SN=141, FN=0, Flags=.p..R.F."
42,10.495762899999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-37dBm,,,"QoS Data, SN=142, FN=0, Flags=.p....F."
44,12.352317199999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-36dBm,,,"QoS Data, SN=143, FN=0, Flags=.p....F."
47,13.423370299999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-46dBm,,,"QoS Data, SN=144, FN=0, Flags=.p....F."
49,14.092531799999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-44dBm,,,"QoS Data, SN=145, FN=0, Flags=.p..R.F."
50,15.221861799999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-23dBm,,,"QoS Data, SN=146, FN=0, Flags=.p..R.F."
54,16.438913899999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-34dBm,,,"QoS Data, SN=147, FN=0, Flags=.p..R.F."
57,18.427685499999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-39dBm,,,"QoS Data, SN=148, FN=0, Flags=.p..R.F."
58,19.888580899999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-54dBm,,,"QoS Data, SN=149, FN=0, Flags=.p..R.F."
61,20.657124699999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-34dBm,,,"QoS Data, SN=150, FN=0, Flags=.p....F."
62,21.934214099999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-32dBm,,,"QoS Data, SN=151, FN=0, Flags=.p....F."
67,22.102911499999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-27dBm,,,"QoS Data, SN=152, FN=0, Flags=.p..R.F."
69,22.791151099999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-42dBm,,,"QoS Data, SN=153, FN=0, Flags=.p..R.F."
72,24.686439999999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-36dBm,,,"QoS Data, SN=154, FN=0, Flags=.p..R.F."
73,24.773863399999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-48dBm,,,"QoS Data, SN=155, FN=0, Flags=.p..R.F."
76,25.649195499999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-39dBm,,,"QoS Data, SN=156, FN=0, Flags=.p....F."
79,27.151925399999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-20dBm,,,"QoS Data, SN=157, FN=0, Flags=.p....F."
83,28.836022099999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-34dBm,,,"QoS Data, SN=158, FN=0, Flags=.p....F."
84,30.402217399999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-36dBm,,,"QoS Data, SN=159, FN=0, Flags=.p....F."
87,31.684670099999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-51dBm,,,"QoS Data, SN=160, FN=0, Flags=.p..R.F."
89,32.04296649999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-30dBm,,,"QoS Data, SN=161, FN=0, Flags=.p....F."
94,32.25005659999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-51dBm,,,"QoS Data, SN=162, FN=0, Flags=.p..R.F."
99,32.87989009999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-42dBm,,,"QoS Data, SN=163, FN=0, Flags=.p....F."
104,33.38941199999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-45dBm,,,"QoS Data, SN=164, FN=0, Flags=.p....F."
109,34.58686399999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-38dBm,,,"QoS Data, SN=165, FN=0, Flags=.p....F."
112,35.95279359999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,219,-43dBm,,,"QoS Data, SN=166, FN=0, Flags=.p....F."
116,37.759070699999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-37dBm,,,"QoS Data, SN=167, FN=0, Flags=.p..R.F."
118,39.02740059999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-30dBm,,,"QoS Data, SN=168, FN=0, Flags=.p..R.F."
122,39.254960499999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-49dBm,,,"QoS Data, SN=169, FN=0, Flags=.p..R.F."
125,39.868916799999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-27dBm,,,"QoS Data, SN=170, FN=0, Flags=.p....F."
128,41.80890779999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-32dBm,,,"QoS Data, SN=171, FN=0, Flags=.p....F."
129,43.00016939999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-32dBm,,,"QoS Data, SN=172, FN=0, Flags=.p....F."
133,44.28892689999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-24dBm,,,"QoS Data, SN=173, FN=0, Flags=.p....F."
134,45.545772799999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-43dBm,,,"QoS Data, SN=174, FN=0, Flags=.p....F."
137,47.54228019999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-31dBm,,,"QoS Data, SN=175, FN=0, Flags=.p..R.F."
142,49.465372099999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-41dBm,,,"QoS Data, SN=176, FN=0, Flags=.p..R.F."
143,51.24868969999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-51dBm,,,"QoS Data, SN=177, FN=0, Flags=.p..R.F."
147,51.80125209999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-43dBm,,,"QoS Data, SN=178, FN=0, Flags=.p....F."
151,52.97640989999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-39dBm,,,"QoS Data, SN=179, FN=0, Flags=.p....F."
156,53.090419999999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-48dBm,,,"QoS Data, SN=180, FN=0, Flags=.p....F."
157,54.34811079999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-44dBm,,,"QoS Data, SN=181, FN=0, Flags=.p....F."
161,55.604645299999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-35dBm,,,"QoS Data, SN=182, FN=0, Flags=.p....F."
163,57.1701638,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-36dBm,,,"QoS Data, SN=183, FN=0, Flags=.p....F."
164,57.604950699999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-29dBm,,,"QoS Data, SN=184, FN=0, Flags=.p..R.F."
169,57.725779599999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-26dBm,,,"QoS Data, SN=185, FN=0, Flags=.p....F."
174,57.9680531,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-30dBm,,,"QoS Data, SN=186, FN=0, Flags=.p....F."
175,59.1951696,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-38dBm,,,"QoS Data, SN=187, FN=0, Flags=.p..R.F."
180,60.0921765,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-42dBm,,,"QoS Data, SN=188, FN=0, Flags=.p....F."
181,61.2024818,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-26dBm,,,"QoS Data, SN=189, FN=0, Flags=.p....F."
182,62.8910679,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,192,-37dBm,,,"QoS Data, SN=190, FN=0, Flags=.p....F."
187,64.0761036,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,220,-30dBm,,,"QoS Data, SN=191, FN=0, Flags=.p....F."
189,65.59961419999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-41dBm,,,"QoS Data, SN=192, FN=0, Flags=.p..R.F."
193,66.89004249999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-44dBm,,,"QoS Data, SN=193, FN=0, Flags=.p..R.F."
195,68.47065559999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-38dBm,,,"QoS Data, SN=194, FN=0, Flags=.p....F."
198,69.03046959999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-18dBm,,,"QoS Data, SN=195, FN=0, Flags=.p....F."
201,70.18417349999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-36dBm,,,"QoS Data, SN=196, FN=0, Flags=.p....F."
204,71.68601439999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-36dBm,,,"QoS Data, SN=197, FN=0, Flags=.p..R.F."
209,72.92083269999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-30dBm,,,"QoS Data, SN=198, FN=0, Flags=.p..R.F."
212,73.66156099999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-42dBm,,,"QoS Data, SN=199, FN=0, Flags=.p..R.F."
217,75.17149249999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-26dBm,,,"QoS Data, SN=200, FN=0, Flags=.p....F."
218,76.69715089999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-18dBm,,,"QoS Data, SN=201, FN=0, Flags=.p....F."
221,76.81431759999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-40dBm,,,"QoS Data, SN=202, FN=0, Flags=.p..R.F."
224,77.48678589999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-40dBm,,,"QoS Data, SN=203, FN=0, Flags=.p....F."
225,77.59212509999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-29dBm,,,"QoS Data, SN=204, FN=0, Flags=.p....F."
227,79.53845849999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-40dBm,,,"QoS Data, SN=205, FN=0, Flags=.p....F."
231,81.27677329999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-47dBm,,,"QoS Data, SN=206, FN=0, Flags=.p....F."
234,81.50384329999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-44dBm,,,"QoS Data, SN=207, FN=0, Flags=.p....F."
237,81.98152969999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-24dBm,,,"QoS Data, SN=208, FN=0, Flags=.p..R.F."
238,82.87081119999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-50dBm,,,"QoS Data, SN=209, FN=0, Flags=.p....F."
242,83.62015079999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-54dBm,,,"QoS Data, SN=210, FN=0, Flags=.p....F."
243,84.28402809999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-44dBm,,,"QoS Data, SN=211, FN=0, Flags=.p..R.F."
244,85.06920879999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-49dBm,,,"QoS Data, SN=212, FN=0, Flags=.p..R.F."
248,85.88235719999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-30dBm,,,"QoS Data, SN=213, FN=0, Flags=.p....F."
249,86.94066799999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-72dBm,,,"QoS Data, SN=214, FN=0, Flags=.p....F."
252,88.77124039999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-42dBm,,,"QoS Data, SN=215, FN=0, Flags=.p....F."
255,90.40859449999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-46dBm,,,"QoS Data, SN=216, FN=0, Flags=.p....F."
257,91.33533519999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-38dBm,,,"QoS Data, SN=217, FN=0, Flags=.p....F."
262,92.23247769999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-19dBm,,,"QoS Data, SN=218, FN=0, Flags=.p....F."
265,93.72388699999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-37dBm,,,"QoS Data, SN=219, FN=0, Flags=.p..R.F."
270,94.93095169999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-19dBm,,,"QoS Data, SN=220, FN=0, Flags=.p....F."
271,96.19152099999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-35dBm,,,"QoS Data, SN=221, FN=0, Flags=.p..R.F."
276,96.71912119999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-22dBm,,,"QoS Data, SN=222, FN=0, Flags=.p....F."
277,98.50496789999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-48dBm,,,"QoS Data, SN=223, FN=0, Flags=.p..R.F."
280,100.19669109999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-36dBm,,,"QoS Data, SN=224, FN=0, Flags=.p....F."
281,100.30472469999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-35dBm,,,"QoS Data, SN=225, FN=0, Flags=.p..R.F."
286,100.42147959999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-35dBm,,,"QoS Data, SN=226, FN=0, Flags=.p....F."
287,100.45817199999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-37dBm,,,"QoS Data, SN=227, FN=0, Flags=.p..R.F."
291,101.01517189999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-16dBm,,,"QoS Data, SN=228, FN=0, Flags=.p..R.F."
292,102.56897469999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-56dBm,,,"QoS Data, SN=229, FN=0, Flags=.p..R.F."
297,104.12533869999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-41dBm,,,"QoS Data, SN=230, FN=0, Flags=.p....F."
302,104.67668239999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-35dBm,,,"QoS Data, SN=231, FN=0, Flags=.p....F."
306,106.48722099999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-51dBm,,,"QoS Data, SN=232, FN=0, Flags=.p....F."
